A1: Ladder,B1: FastSpin-HT,C1: ,D1: ,E1: ,F1: ,G1: ,H1: ,A2: ,B2: ,C2: ,D2: ,E2: ,F2: ,G2: ,H2: 
83.50045,19.4406,16.03516,27.46624,65.98918,26.63839,67.16201,11.7714,20.73328,59.75865,144.3135,152.2181,237.5767,17.08943,13.37926,10.13228
89.8778,18.68492,15.7063,25.52191,61.69356,24.23796,61.04224,11.00835,19.57589,54.79721,137.3678,145.449,227.6681,16.18636,11.94338,9.315062
99.44685,18.01346,15.3177,23.91774,56.89481,22.10194,55.23413,10.415,18.62606,50.50033,130.9395,139.8153,219.688,15.25153,10.68435,8.553741
113.1291,17.33419,14.64413,22.65051,52.38844,20.20291,49.63148,9.912001,17.8095,46.74583,125.4509,134.5023,213.7266,14.37015,9.679411,7.844257
131.7867,16.56152,14.06761,21.39203,47.56926,18.60625,44.68027,9.461624,17.11654,43.50119,121.1144,130.6497,208.5935,13.71658,8.805693,7.216038
157.5114,15.76046,13.45163,20.17833,43.32168,17.15304,40.13898,9.071849,16.62036,40.29436,117.9473,126.7844,203.3817,12.91887,8.143713,6.621108
189.2451,15.18708,12.86495,19.1455,39.43299,15.85368,36.18113,8.782404,16.22424,37.33837,114.5563,122.5349,198.4491,12.19388,7.659588,6.047978
223.4219,14.67236,12.22231,18.17244,35.90104,14.6449,32.59658,8.440518,16.04798,35.02306,110.7391,118.1498,191.9341,11.60762,7.233516,5.508637
254.7236,13.87786,11.62848,17.21486,32.79912,13.82898,29.27046,8.114551,15.23029,32.76213,107.8192,113.9547,186.6947,11.27438,6.822671,5.112508
278.5373,13.17623,11.05625,16.25747,30.05101,12.99787,26.5512,7.851506,14.58244,30.93765,105.4889,110.6634,182.2983,10.8957,6.549245,4.944363
290.806,12.74897,10.55935,15.49407,27.23268,12.31864,24.34422,7.661809,14.16278,29.28665,103.3683,107.1531,179.965,10.3651,6.256788,4.811983
287.9918,12.24287,9.921182,14.90986,24.59716,11.80564,22.31066,7.558426,13.99066,28.1245,101.3434,103.9819,178.2306,9.857842,6.062505,4.717328
269.3717,11.77943,9.357803,14.27504,22.09048,11.24394,20.65401,7.42874,13.7385,27.1041,100.3932,101.8678,176.9457,9.421285,5.816179,4.672396
240.9724,11.3277,8.833186,13.69907,20.04335,10.72345,19.10311,7.306766,13.54132,26.01955,99.87283,99.77548,176.4228,9.097161,5.507201,4.607408
207.0118,10.94678,8.375712,13.27163,18.00847,10.39501,17.82439,7.301327,13.44394,25.01901,98.42406,97.79476,175.6502,8.708138,5.355916,4.534822
170.6782,10.48491,8.025554,12.90212,16.32252,10.15382,16.80508,7.241592,13.5754,24.20704,96.63363,95.89616,173.3352,8.486796,5.113586,4.384291
135.944,9.994462,7.768196,12.5447,14.77454,10.00973,15.65941,7.181044,13.35651,23.29754,94.89143,94.45825,171.9353,8.352811,4.893125,4.209374
106.6124,9.515457,7.523005,12.16829,13.6507,9.711312,14.73185,7.065803,13.16267,22.57932,93.98843,92.61796,171.9793,8.302146,4.785834,4.058486
83.67119,9.125411,7.334088,11.78153,12.72682,9.440804,13.92562,6.891918,13.03291,21.91978,92.84203,90.59499,171.8917,8.239102,4.666456,3.893253
66.21664,8.534958,6.978145,11.45885,11.79006,9.14453,13.24771,6.778381,12.75934,21.57697,91.12986,88.73222,170.8393,8.210691,4.634458,3.676536
53.39748,8.112752,6.654326,11.11568,11.30264,8.7934,12.63735,6.650609,12.43549,21.36884,89.46069,87.86764,169.807,8.010572,4.574636,3.48749
44.38979,7.800424,6.277028,10.78146,10.79819,8.553997,12.12987,6.62005,12.07923,21.14069,88.03181,87.26316,169.2895,7.814271,4.476694,3.302696
37.94087,7.529412,5.952194,10.54541,10.01982,8.407914,11.68062,6.578164,11.94491,20.81383,86.00576,86.62132,167.9072,7.572323,4.472236,3.295842
33.12567,7.260161,5.639289,10.33145,9.497283,8.303812,11.40528,6.611161,12.00437,20.4752,84.2179,86.7202,165.4622,7.438559,4.478877,3.24584
28.85985,7.05439,5.419188,10.1011,8.944667,8.280469,11.08224,6.558995,11.98193,20.06998,83.10998,86.47179,164.0576,7.339013,4.451831,3.266747
25.60871,6.860509,5.167559,9.972453,8.573563,8.182158,10.6825,6.528881,11.91536,19.57291,82.7843,85.75074,162.894,7.278221,4.320042,3.3203
23.05223,6.68244,4.931471,9.831215,8.32999,8.121989,10.39919,6.413994,11.82068,19.24104,81.74376,85.12275,162.1536,7.22565,4.217225,3.273828
21.34485,6.476749,4.720004,9.835245,7.927046,8.087795,10.15618,6.310338,11.61906,18.94526,80.30306,84.07755,161.9528,7.233621,4.126079,3.280672
20.21996,6.291276,4.471873,9.867815,7.735087,7.899755,9.884575,6.260339,11.53114,18.79047,78.63799,83.60605,160.8046,7.042191,4.050488,3.287465
19.02219,6.117188,4.157473,9.886765,7.494866,7.745931,9.72719,6.35185,11.3586,18.71327,76.79385,83.62355,159.8251,6.947228,4.016933,3.239999
18.38703,5.838203,3.90429,9.929009,7.281513,7.628342,9.539288,6.329607,11.3006,18.52743,74.85358,83.41241,158.3939,6.853185,4.01216,3.266037
17.68792,5.522238,3.697346,9.996069,6.944159,7.452677,9.512334,6.299769,11.32198,18.29958,72.77322,83.35828,156.837,6.857484,4.150723,3.172081
16.83892,5.243317,3.583862,10.00006,6.580071,7.36496,9.42573,6.257432,11.19745,18.01896,71.32096,83.12915,155.8678,6.983812,4.126732,3.097231
16.18921,5.086205,3.504233,10.05915,6.334788,7.152859,9.28877,6.198412,11.08984,17.66175,70.36627,82.80621,155.1313,6.941824,3.968801,3.068322
15.53982,5.043728,3.502714,10.11573,6.176576,7.037706,9.248034,6.129755,10.97562,17.42736,69.06302,83.04053,155.0039,6.83216,3.869409,2.909159
14.81483,4.978326,3.522035,10.32653,5.899901,7.040599,9.045343,6.072237,10.89046,17.13132,68.70303,81.65945,155.9006,6.801446,3.860692,2.85276
14.29052,4.965895,3.472408,10.53508,5.94129,7.006626,8.840011,6.029277,10.68057,16.84261,68.04094,79.30373,155.6502,6.486622,3.83214,2.905206
13.57247,4.887005,3.355549,10.73486,6.022677,6.975348,8.668154,6.053633,10.5764,16.61783,67.36596,76.91044,155.9781,6.341223,3.811486,2.837762
13.29746,4.800044,3.301285,10.73649,6.063544,6.898543,8.540689,6.032252,10.52972,16.4584,66.54195,74.69463,155.5751,6.092025,3.779701,2.855316
12.94845,4.568862,3.214723,10.805,6.014151,6.766864,8.375679,6.042702,10.33705,15.9764,65.03645,73.43099,154.3568,5.987581,3.78116,2.837802
12.499,4.336133,3.187635,10.91516,6.025537,6.721538,8.289671,6.051389,10.1555,15.67,63.86563,72.7941,152.9665,6.003783,3.65853,2.801958
12.42918,4.228243,3.120355,11.00442,5.892998,6.535427,8.260201,5.999253,10.06014,15.31012,62.53501,72.76134,152.4157,5.942796,3.507052,2.757326
12.25435,4.210918,3.066668,11.01866,5.715089,6.496563,8.286247,5.942171,10.01822,14.87087,61.03874,73.67881,151.0947,5.847272,3.387324,2.770601
11.77951,4.179275,3.025304,11.06348,5.499596,6.525169,8.327539,5.868299,9.935089,14.49841,59.78843,73.43272,150.3275,5.854555,3.345159,2.798545
11.17421,4.218683,2.961884,11.26574,5.468858,6.642503,8.34394,5.782883,9.800596,14.21294,58.3531,72.32815,149.5014,5.784441,3.23707,2.735304
10.48329,4.203957,2.881413,11.44559,5.374609,6.602868,8.307806,5.70151,9.767173,14.04963,56.9282,71.60799,148.801,5.785038,3.172838,2.68026
10.083,4.156276,2.817029,11.47959,5.192517,6.499558,8.252909,5.623467,9.633207,14.00791,55.10556,71.02671,148.7231,5.728145,3.069535,2.661846
9.493065,3.968677,2.734238,11.54974,5.089616,6.240876,8.016855,5.566213,9.392924,13.6537,53.50692,70.96445,147.6899,5.670472,3.005965,2.645766
8.740888,3.85643,2.655414,11.76523,5.032309,5.975831,7.802462,5.5006,9.088844,13.32961,51.34288,70.71566,147.5366,5.674697,2.886946,2.604895
8.668545,3.713151,2.592892,11.98875,4.953763,5.75255,7.69622,5.382789,8.938107,12.94878,49.20745,71.07825,147.7686,5.689415,2.839237,2.595792
8.977637,3.586167,2.621142,12.06443,4.977546,5.559493,7.578396,5.220485,8.728242,12.55861,47.33922,70.64027,148.4442,5.635683,2.746244,2.601955
9.008429,3.488347,2.622758,12.10768,5.040053,5.504929,7.405965,5.061711,8.505541,12.17748,45.99707,69.93372,148.2086,5.501455,2.725366,2.594785
9.051017,3.444547,2.596015,12.21483,5.210221,5.471125,7.257965,4.917105,8.420448,12.01462,45.07548,69.01134,145.9739,5.472309,2.696772,2.487252
9.214376,3.480324,2.624223,12.22226,5.196918,5.46892,6.987732,4.874382,8.30878,11.92358,44.54762,68.21835,143.4876,5.420244,2.743102,2.568718
9.146262,3.500685,2.609358,12.04169,5.045357,5.426614,6.731848,4.781365,8.033489,11.8326,43.84523,67.34921,141.8639,5.335241,2.737366,2.55233
8.837601,3.482565,2.606094,11.78329,4.940556,5.330415,6.606699,4.754965,7.886189,11.60333,43.7328,66.30569,140.4998,5.119548,2.747898,2.532041
8.153826,3.54551,2.560999,11.62716,4.747587,5.248305,6.547579,4.685364,7.758804,11.31925,42.6967,65.36378,139.2759,5.164485,2.645385,2.525941
7.618607,3.544726,2.529111,11.3688,4.635146,5.217432,6.617379,4.631716,7.775705,10.87719,41.37799,65.15216,138.9936,5.198707,2.617831,2.564129
7.154091,3.414562,2.51644,11.16347,4.458442,5.019691,6.730677,4.474684,7.715981,10.56628,41.08411,64.45096,138.7933,5.169358,2.544441,2.616898
6.78632,3.284596,2.397585,11.01405,4.407454,4.980576,6.649616,4.325636,7.669256,10.29394,40.33921,63.98171,138.0506,5.101987,2.521627,2.585088
6.651331,3.15415,2.257358,10.87737,4.488813,4.947851,6.533868,4.197257,7.613311,10.13976,39.58828,63.44405,134.7989,5.074216,2.537884,2.498099
6.808738,3.170138,2.214885,10.60855,4.45266,4.953369,6.317243,4.188177,7.47414,10.02015,39.64484,62.85862,131.4149,4.963126,2.55337,2.474986
6.818932,3.275079,2.180792,10.32059,4.40941,4.974798,6.218805,4.173221,7.322148,9.834373,38.68822,62.53855,129.2927,4.932443,2.509866,2.396752
7.210361,3.292515,2.211335,10.00191,4.535878,5.000266,6.220709,4.302335,7.284583,9.589608,37.65476,61.87374,128.6594,4.768177,2.504239,2.216591
7.074142,3.327818,2.190054,9.622322,4.574617,5.036159,6.167137,4.330439,7.234282,9.319656,36.65933,61.34667,128.151,4.771699,2.481834,2.16696
7.07186,3.44709,2.278884,9.143616,4.518364,4.891425,6.146179,4.345345,7.219729,8.943497,35.47249,61.37234,129.0536,4.77878,2.424621,2.168929
6.921786,3.407641,2.360033,8.7682,4.358578,4.632265,6.11847,4.242922,7.220511,8.701814,34.56892,61.15624,128.6092,4.751564,2.401836,2.315621
6.769638,3.317133,2.394992,8.493993,4.383788,4.600675,5.970647,4.194996,7.210948,8.5884,33.56195,60.91396,128.9322,4.71224,2.411742,2.47364
6.613017,3.240201,2.356163,8.307709,4.428289,4.626612,5.777801,3.969796,7.102937,8.419449,33.24789,60.55469,128.4536,4.695332,2.482842,2.593144
6.330948,3.265504,2.462474,8.050129,4.348552,4.516402,5.661891,3.847892,7.010203,8.273119,33.51316,59.91765,124.5048,4.585557,2.512235,2.667741
5.731194,3.291027,2.479514,7.911098,4.418612,4.458961,5.508222,3.761188,7.037722,8.115131,33.11216,59.39653,122.7592,4.487779,2.550315,2.625686
5.447776,3.208699,2.498466,7.854646,4.410966,4.313614,5.406502,3.844749,6.973139,7.934354,32.73322,58.98606,121.5156,4.462729,2.596154,2.52172
5.00919,3.166849,2.476507,7.65896,4.439894,4.226856,5.292007,3.855634,6.952236,7.912355,32.77432,57.97945,122.0028,4.548293,2.516159,2.384918
4.915953,3.171332,2.387254,7.368253,4.285813,4.032666,5.32659,3.951414,6.756976,7.945432,32.44046,57.361,122.5767,4.52317,2.385812,2.267197
4.949679,3.084062,2.392149,7.096135,4.138015,3.964467,5.329718,4.051792,6.583416,7.916318,31.91149,56.79425,121.8081,4.528412,2.320936,2.240699
5.007902,2.947205,2.264776,6.818128,4.065415,4.024748,5.302292,4.164384,6.483792,7.787446,30.80191,56.37884,121.9665,4.530396,2.273956,2.341177
5.133252,2.918718,2.20305,6.596364,3.996836,4.107183,5.252303,4.032468,6.457083,7.615302,30.29424,55.80077,120.8547,4.458389,2.249382,2.430798
5.127721,2.835557,2.237913,6.420108,3.849207,4.149001,5.323914,3.977934,6.46091,7.544093,29.86556,55.78877,117.8061,4.338681,2.259797,2.39931
5.081831,2.966135,2.299874,6.281123,3.963114,4.253099,5.304927,3.920152,6.304476,7.467409,29.34645,56.17957,114.7992,4.146565,2.320026,2.359476
5.253736,2.987706,2.387502,6.235295,3.989092,4.300004,5.221337,3.876689,6.17457,7.515357,28.82923,56.44982,112.8951,4.117179,2.393979,2.365497
5.228293,3.045734,2.485263,6.255021,4.044966,4.240849,5.113264,3.836855,6.195374,7.689011,28.19179,56.68552,113.3962,4.254017,2.310722,2.367527
5.510539,3.17588,2.538948,6.200795,4.051892,4.226672,5.116076,3.821763,6.076398,7.859828,27.75794,56.29065,112.946,4.193329,2.244,2.420549
5.833274,3.147795,2.601173,6.245542,4.204102,4.318901,5.184086,3.825731,5.707172,7.878657,27.76158,55.68494,111.3901,4.158146,2.276576,2.528859
5.874483,3.053482,2.632421,6.183318,4.014986,4.234365,5.208004,3.851918,5.548366,7.660006,27.066,55.28392,108.3877,4.173885,2.287228,2.755981
5.664359,2.939348,2.699965,6.10264,3.889789,4.157212,5.201868,3.817456,5.321439,7.593243,27.04275,54.164,104.8039,4.112685,2.348863,2.840913
5.239381,2.83615,2.702965,6.065077,3.791085,4.156553,5.251266,3.86118,5.27498,7.654006,27.22572,53.90309,101.9268,4.109971,2.342139,2.80005
5.030228,2.968447,2.721299,5.98078,3.73157,4.145299,5.207822,3.919411,5.030915,7.656167,27.50245,53.95937,99.67229,4.132715,2.340491,2.730707
4.945779,2.83973,2.725275,5.878116,3.694051,4.11314,5.135049,3.899438,5.041974,7.776537,27.24699,54.00574,99.64421,4.067811,2.371912,2.653821
4.999099,2.743141,2.689958,5.793863,3.782428,4.004633,5.015918,3.972034,5.152203,7.869026,27.25486,54.4852,100.7672,4.00631,2.335447,2.60812
4.993232,2.828382,2.658085,5.687323,3.865064,3.944175,4.870383,3.984453,5.267988,7.837382,26.70576,54.32697,100.6877,3.792418,2.260503,2.646307
5.084169,2.781891,2.635408,5.640845,4.00274,4.053657,4.864344,3.936239,5.236757,7.835589,25.90078,54.14104,99.60517,3.62768,2.266818,2.725855
5.083136,2.832839,2.688731,5.601106,3.947622,4.040112,4.812762,3.901069,5.300385,7.760653,24.65844,53.99227,96.11089,3.551284,2.221221,2.914642
4.851045,2.958732,2.73074,5.578523,4.010123,4.166033,4.774565,3.808124,5.226137,7.847604,23.94301,53.14075,93.05437,3.5289,2.225202,3.062074
4.709306,2.995317,2.699404,5.650293,4.180236,4.22426,4.726835,3.797926,5.42707,7.923068,23.91916,53.26671,91.09109,3.549693,2.166519,3.105607
4.658763,2.993365,2.679723,5.779308,4.226559,4.106228,4.65502,3.791921,5.381906,8.057175,23.99813,52.66793,90.65224,3.797242,2.076138,3.175253
4.457854,2.82481,2.684892,5.917472,4.278412,4.001297,4.791193,3.844356,5.351935,8.185898,24.11119,51.76093,90.80383,4.086205,2.097487,3.054566
4.358973,2.681246,2.661231,5.983504,4.478504,3.79569,4.812506,3.993707,5.472034,8.219968,24.65154,50.99864,90.98964,4.250444,2.121297,2.949407
4.097272,2.628077,2.635437,6.018003,4.483205,3.656519,4.847967,4.125858,5.435038,8.206748,24.35741,50.16367,89.23127,4.249158,2.089949,2.910698
4.011936,2.514008,2.669028,5.936495,4.378256,3.591632,4.852989,4.188414,5.286052,8.232655,23.76599,50.0188,88.94038,4.289775,2.13606,2.913681
3.719084,2.522421,2.72515,5.866225,4.408257,3.519485,4.762046,4.150301,5.198032,8.115798,23.03489,49.59406,88.1312,4.243728,2.165496,2.97421
3.464873,2.596031,2.757833,5.777135,4.347069,3.671467,4.712841,4.066696,5.132361,8.034184,22.35308,49.72685,87.36877,4.071952,2.208555,3.006985
3.625312,2.62085,2.741233,5.693631,4.257616,3.668298,4.667229,3.94238,5.094071,8.056468,22.10716,49.6259,87.29789,3.96208,2.193499,2.913636
3.713347,2.68453,2.710454,5.590001,4.154159,3.604616,4.698625,3.861918,5.093234,8.220201,22.09719,48.65526,87.43157,3.900156,2.187326,2.919847
3.550241,2.715496,2.644675,5.551893,4.067597,3.608161,4.753343,3.862259,5.238248,8.33301,22.36984,47.6042,86.04362,4.034226,2.244996,2.826331
3.583939,2.812128,2.588937,5.516609,4.217693,3.609837,4.804413,3.896303,5.425942,8.455049,22.84749,46.63975,83.94301,4.17263,2.265275,2.740458
3.626368,2.901711,2.601279,5.573401,4.366734,3.62419,4.880473,4.001982,5.500788,8.600883,22.54536,45.64238,81.01652,4.149435,2.24794,2.739189
3.752952,2.864457,2.547677,5.474208,4.431366,3.62086,4.920803,4.162961,5.368656,8.556243,21.87852,45.35415,80.28177,4.205167,2.225881,2.775782
3.575102,2.816863,2.54381,5.368356,4.594756,3.570988,4.939671,4.237556,5.234125,8.292222,21.83446,45.41876,79.36552,4.124014,2.235569,2.816889
3.369506,2.743167,2.58922,5.357287,4.722501,3.594638,4.852911,4.192701,5.080153,8.080726,20.27638,46.17915,79.37688,3.994524,2.27852,2.82696
3.575394,2.622185,2.546799,5.294016,4.678147,3.566754,4.689936,4.073056,4.872486,7.954635,19.18483,46.13679,79.70435,3.921606,2.291524,2.743984
3.814113,2.523372,2.545816,5.225272,4.64905,3.497468,4.635941,4.021639,4.858229,7.859393,18.64807,46.14868,79.22967,3.717326,2.304232,2.755406
3.853572,2.495906,2.535328,5.233742,4.57031,3.445138,4.495615,3.975436,4.984018,7.838197,18.63301,46.4795,77.87868,3.718179,2.302915,2.73516
4.128305,2.539418,2.442695,5.186601,4.469599,3.432109,4.47615,3.979045,5.041826,7.929681,18.95443,45.98,76.92995,3.769289,2.305427,2.757363
4.058198,2.57168,2.470293,5.176984,4.413311,3.442364,4.524199,4.003242,4.991138,8.149101,19.39641,44.97079,76.14348,3.760665,2.236647,2.776213
3.969687,2.544565,2.39877,5.084085,4.309062,3.413261,4.632078,4.054703,4.882405,8.15291,19.39132,44.11037,75.67349,3.826533,2.174583,2.777959
3.766678,2.50259,2.375877,4.904465,4.378374,3.462713,4.76317,4.075875,4.834599,8.113597,20.03092,43.573,75.02616,3.685473,2.107077,2.762323
3.386281,2.40438,2.453355,4.87703,4.506896,3.550273,4.837024,4.060417,4.83207,8.125839,18.92419,43.02527,75.15387,3.583225,2.129983,2.789421
3.048378,2.296993,2.495879,4.864512,4.594222,3.612089,4.798806,3.959823,4.763662,8.081328,18.09025,42.39448,75.49257,3.409458,2.113484,2.793029
3.067097,2.251472,2.616805,4.887472,4.785606,3.498976,4.684413,3.96625,4.798824,8.003409,17.64415,42.27542,75.51543,3.350792,2.092364,2.756221
3.181761,2.283653,2.698635,4.943233,4.847975,3.306031,4.604044,3.989404,4.707143,8.016788,17.04534,42.63697,75.28725,3.512314,2.045435,2.714661
3.205875,2.420654,2.644696,4.899567,4.775408,3.206176,4.582803,4.095987,4.524607,7.971024,16.87903,42.46469,74.61622,3.641528,2.044046,2.707452
3.103005,2.49476,2.635038,4.86336,4.858455,3.180036,4.570321,4.158004,4.445285,8.019961,16.715,42.04389,73.87103,3.751748,2.038496,2.693258
3.074716,2.46259,2.610337,4.850519,4.550216,3.217844,4.630427,4.203899,4.416968,7.995314,16.17833,41.79111,73.13489,3.828604,2.036573,2.631475
2.933998,2.414311,2.578503,4.851292,4.461874,3.221659,4.715261,4.214045,4.521982,7.89047,15.98626,41.41382,71.4949,3.544128,2.106301,2.547345
2.784105,2.440438,2.528743,4.898227,4.341255,3.331606,4.843697,4.221198,4.633675,7.838338,15.8273,40.68816,69.49759,3.344237,2.16725,2.489904
2.526927,2.4725,2.572787,4.995986,4.28344,3.381075,4.888698,4.104163,4.599375,7.750309,15.49778,39.75475,69.33603,3.2079,2.216953,2.467068
2.925789,2.456785,2.584648,5.075988,4.427515,3.280013,4.881359,4.033448,4.704599,7.59747,15.60519,38.95133,69.27261,3.30671,2.147281,2.421854
3.535704,2.390566,2.576188,5.101063,4.418792,3.238157,4.845318,3.995598,4.600877,7.355186,15.97896,39.02939,69.52396,3.554035,2.049959,2.431662
3.596539,2.412554,2.591562,5.120674,4.495122,3.253048,4.86105,3.952551,4.374216,7.169295,16.19912,38.17627,70.40417,3.651134,1.835938,2.44596
3.694522,2.328825,2.536782,5.115215,4.711567,3.212745,4.826798,3.870415,4.326044,7.075498,15.58493,37.53315,72.0907,3.751091,1.695931,2.587304
3.684594,2.081698,2.465498,5.090171,4.569285,3.183649,4.94373,3.818857,4.232857,7.020583,15.2563,37.2043,72.89177,3.823228,1.652937,2.54907
3.508683,1.881063,2.420266,5.058418,4.527911,3.113658,4.938859,3.812979,4.248112,7.093896,14.87142,37.01196,72.23294,3.727598,1.729148,2.477729
3.257145,1.871225,2.366132,4.940083,4.396943,3.204833,4.898529,3.851849,4.285613,7.318757,14.64332,36.70662,69.51232,3.513885,1.82203,2.479744
3.040716,1.859992,2.392479,4.832342,4.343986,3.120226,4.842866,3.811126,4.307299,7.434109,14.18112,36.53619,67.72478,3.48532,1.903379,2.460812
3.096475,1.825171,2.459607,4.783547,4.220666,2.921132,4.884483,3.875508,4.453237,7.453303,13.97797,36.70253,65.8806,3.594776,2.001053,2.464725
2.918523,1.82821,2.483544,4.707751,4.054778,2.871907,4.808328,3.94805,4.546384,7.371287,13.85959,37.04549,62.91198,3.715787,2.025929,2.451684
2.898658,2.014937,2.553675,4.693813,3.943952,2.854796,4.783452,3.963567,4.51098,7.313564,13.61791,36.52925,60.86882,3.733239,1.96394,2.449785
2.921434,2.153009,2.561784,4.601275,4.009433,2.785604,4.709279,3.846694,4.301476,7.201529,13.31629,35.91483,58.97288,3.679769,1.912724,2.509651
3.037059,2.202797,2.534097,4.38265,3.993286,2.84964,4.703463,3.769545,4.050189,6.988256,13.18462,35.49993,58.08588,3.680552,1.910874,2.529593
3.047666,2.227182,2.513408,4.203106,4.132152,3.067854,4.638035,3.747942,3.902316,6.880739,12.56953,35.47017,56.92261,3.751423,1.888566,2.528871
2.772022,2.261943,2.410491,4.124663,4.371353,3.262914,4.532509,3.720438,3.798871,6.755074,12.59979,35.25924,55.2557,3.721574,1.808542,2.646
2.534803,2.22149,2.359267,4.097553,4.538548,3.217955,4.413397,3.640046,3.825322,6.593673,12.28994,35.46967,55.41069,3.774832,1.698937,2.605994
2.37659,2.130912,2.33527,4.063452,4.453984,3.096279,4.473134,3.635565,3.944404,6.452763,12.33698,35.74539,55.24649,3.88631,1.6996,2.596757
2.255627,2.062411,2.312538,4.105117,4.329209,3.044653,4.509654,3.645568,4.081792,6.366392,12.36148,35.3755,54.12956,4.074499,1.766419,2.551069
2.45624,2.009959,2.283391,4.24099,4.267551,3.074519,4.547471,3.690259,4.070365,6.329135,12.33803,34.69361,54.13394,3.847124,1.826208,2.526354
2.466963,1.965421,2.307446,4.429066,4.347907,3.035414,4.635716,3.647724,3.898375,6.27782,12.57945,33.58184,53.28012,3.720009,1.895473,2.490237
2.616127,1.938727,2.435671,4.376824,4.266766,3.146605,4.791109,3.64961,3.7568,6.263012,12.42002,32.99281,52.77633,3.62118,1.983252,2.509208
2.661062,1.905999,2.496348,4.454629,4.357038,3.202896,4.901414,3.620953,3.746143,6.296155,12.42885,32.55249,50.98116,3.648223,1.940228,2.580899
2.598318,1.90896,2.482241,4.354517,4.394436,3.246174,4.906877,3.531929,3.814059,6.306401,12.50333,32.29307,49.91531,3.508207,1.856613,2.566344
2.411387,1.900373,2.483907,4.172568,4.281789,3.236436,4.815145,3.383348,3.834137,6.328426,12.39334,32.12553,47.19472,3.581297,1.791106,2.542259
2.595122,1.864712,2.408242,3.947758,4.278289,3.190286,4.712117,3.278124,3.859272,6.332388,12.514,32.08727,44.57379,3.799847,1.702949,2.513675
2.541298,1.802141,2.322313,3.727587,4.212642,3.131127,4.568387,3.230056,3.909835,6.306635,12.64672,31.84561,42.82205,4.018348,1.641016,2.51242
2.418012,1.719333,2.224819,3.63608,4.143392,3.084651,4.430038,3.23733,3.846364,6.241694,12.05394,31.57846,42.36472,3.963971,1.59747,2.525885
2.032936,1.740417,2.213988,3.467722,4.107555,3.004836,4.423119,3.296588,3.822707,6.005064,11.61595,30.99689,42.51323,3.944181,1.646132,2.581381
1.817558,1.754388,2.304133,3.289589,3.943011,2.847994,4.396036,3.297363,3.557698,5.842503,11.09356,29.87511,42.81641,3.823433,1.687147,2.671847
1.808603,1.760515,2.339328,3.273248,3.817104,2.779657,4.347848,3.335963,3.407463,5.693595,10.38838,29.11168,42.17976,3.584136,1.706392,2.675641
1.922002,1.772406,2.365772,3.281246,3.741625,2.886407,4.34577,3.314941,3.206781,5.682658,9.843272,28.50355,42.00435,3.279965,1.765541,2.541947
1.886318,1.786831,2.377952,3.160349,3.705247,2.905802,4.38439,3.183204,3.089111,5.742815,9.896541,28.3111,39.97611,3.21244,1.742597,2.451854
1.884668,1.780683,2.379193,3.176383,3.74163,2.856126,4.446624,3.145717,3.047045,5.843705,9.866297,28.42995,39.09313,3.293845,1.683676,2.364698
1.929278,1.696746,2.288738,3.289324,3.689663,2.842091,4.467191,3.122843,3.135445,5.996746,10.22931,28.52306,38.33891,3.427343,1.58831,2.289807
2.232892,1.646224,2.241013,3.351032,3.462224,2.830516,4.496409,3.075154,3.186182,6.051625,10.01954,28.9969,37.741,3.488269,1.57312,2.232605
2.38764,1.695352,2.237375,3.246924,3.314323,2.900811,4.526398,3.015885,3.256796,6.015226,10.3692,29.64934,37.73512,3.529912,1.585877,2.297651
2.449198,1.682721,2.228473,3.161998,3.155058,2.853558,4.362669,2.953474,3.335051,5.9579,10.72793,29.44358,38.73574,3.490385,1.600232,2.354332
2.522078,1.658129,2.180089,3.094723,3.11965,2.885152,4.222707,2.961616,3.308018,5.819995,10.58214,28.85881,39.967,3.363222,1.642962,2.341522
2.34676,1.639213,2.100534,3.070889,3.25145,2.941029,4.243758,2.933705,3.222374,5.800676,10.90617,28.45563,40.20667,3.353273,1.709556,2.261101
2.138091,1.599719,1.930741,3.009175,3.454261,2.943323,4.183043,2.887764,3.238917,5.661694,11.17384,27.66565,40.16378,3.326435,1.648817,2.241939
1.840741,1.644412,1.807261,2.924895,3.581775,2.884611,4.157084,2.88495,3.150931,5.652718,11.10682,27.80344,40.43831,3.253492,1.700747,2.245384
1.844761,1.683048,1.742766,2.915056,3.681088,2.847618,4.135912,2.876436,3.022071,5.727364,11.24444,27.39289,39.225,3.260348,1.705005,2.310421
2.051305,1.703918,1.765749,2.955613,3.70302,2.816521,4.139881,2.8368,2.718742,5.676496,10.92097,27.52631,38.19368,3.177187,1.771042,2.444799
2.330561,1.679883,1.926766,2.936152,3.719278,2.841501,4.149311,2.773156,2.655882,5.728493,10.68357,28.23668,37.62485,3.22692,1.788348,2.478642
2.393513,1.631768,2.036602,2.939517,3.639843,2.823304,4.183037,2.774529,2.774066,5.822694,10.57411,28.33595,37.96498,3.280239,1.769051,2.52578
2.330944,1.598661,2.09486,2.709486,3.564032,2.786639,4.227897,2.774046,2.751594,5.722772,10.54352,28.35337,38.14085,3.30331,1.730136,2.460827
2.182058,1.463616,2.126914,2.560247,3.464194,2.678093,4.36663,2.781635,2.854686,5.635527,10.80247,28.35514,37.34372,3.41117,1.654225,2.3812
2.204398,1.361178,2.035883,2.718748,3.383872,2.732354,4.433848,2.834487,3.003083,5.459603,10.81153,27.92575,37.47476,3.347501,1.548812,2.341705
