A1: Ladder,B1: ZymoMagbead-HT,C1: ,D1: ,E1: ,F1: ,G1: ,H1: ,A2: ,B2: ,C2: ,D2: ,E2: ,F2: ,G2: ,H2: 
420.6611,2.944898,3.410262,2.634188,2.180823,2.590302,1.740948,11.59168,11.34825,12.60577,7.795221,19.55416,11.71397,2.038205,4.639494,3.19581
450.3864,2.922038,3.400846,2.587704,2.184594,2.558837,1.751626,11.61139,11.42304,12.55548,7.765379,19.49397,11.82295,2.076699,4.672316,3.254505
459.6602,2.944579,3.295974,2.59695,2.151992,2.586417,1.778081,11.63333,11.45352,12.51099,7.79247,19.53457,11.84684,2.085475,4.690184,3.314498
448.7792,2.917914,3.183728,2.568863,2.118653,2.584635,1.749022,11.59944,11.57025,12.47752,7.837267,19.4595,11.90694,2.053984,4.720113,3.345069
422.2245,2.922307,3.121336,2.506291,2.130008,2.620454,1.746472,11.54588,11.65546,12.53432,7.82261,19.445,11.81657,2.020797,4.699341,3.353102
381.4685,2.907003,3.079725,2.480454,2.18933,2.644977,1.704514,11.53583,11.57081,12.65568,7.766177,19.49461,11.78283,1.989047,4.719808,3.348916
332.8648,2.916889,3.093686,2.472627,2.221673,2.723985,1.683615,11.57024,11.44615,12.60947,7.752851,19.47182,11.88843,1.985685,4.83147,3.391328
280.5458,2.88485,3.169131,2.487685,2.200724,2.708356,1.632843,11.55072,11.37913,12.4915,7.818668,19.53275,11.99912,1.943673,4.856118,3.394701
230.2441,2.882996,3.23669,2.423883,2.120362,2.662192,1.670497,11.49048,11.25316,12.45491,7.845549,19.6254,11.95896,1.960637,4.847057,3.354198
184.4152,2.836705,3.268432,2.345301,2.048664,2.644214,1.612433,11.46684,10.98025,12.48129,7.891337,19.64922,11.94965,2.027428,4.780676,3.290942
147.2763,2.894291,3.251153,2.357562,2.005864,2.580067,1.588571,11.48647,10.78869,12.45415,7.997089,19.86075,11.8628,2.041928,4.730199,3.292233
118.5323,2.912369,3.261279,2.365745,1.962948,2.444253,1.560011,11.43442,10.6392,12.50948,8.07493,20.06098,11.79953,2.067107,4.694862,3.311471
99.70931,2.954166,3.284554,2.369237,1.914824,2.272635,1.544209,11.39428,10.5794,12.65716,8.028006,20.21821,11.77059,2.036412,4.712237,3.32498
87.5042,3.015725,3.240327,2.412253,1.989419,2.224176,1.532612,11.31974,10.50376,12.64779,7.998376,20.18966,11.81923,1.9706,4.708615,3.317412
79.70849,2.959772,3.21084,2.473535,2.059985,2.258781,1.539192,11.30256,10.50596,12.36343,7.988856,20.01409,11.72258,1.924212,4.713887,3.349606
74.62018,2.904747,3.190854,2.536857,2.111777,2.319824,1.618165,11.19759,10.61142,12.18813,7.95049,19.92422,11.66092,1.907495,4.694444,3.378606
72.00482,2.834359,3.137978,2.493301,2.160828,2.340828,1.660504,11.13626,10.69693,12.11017,7.88639,19.77823,11.60647,1.918902,4.643577,3.367732
69.99454,2.680506,3.086102,2.414805,2.204179,2.42576,1.640901,11.15703,10.60889,12.1541,7.817434,19.56363,11.65656,1.924007,4.582664,3.352551
69.07099,2.675392,3.062714,2.352646,2.219944,2.489528,1.621829,11.13111,10.63304,12.22411,7.834041,19.4807,11.75959,1.920917,4.527095,3.30842
69.10793,2.708841,3.101157,2.319339,2.19415,2.389072,1.603439,11.13011,10.78324,12.30602,7.808393,19.46756,11.89536,1.913349,4.489081,3.256207
71.98254,2.774377,3.142955,2.301957,2.064996,2.325749,1.592362,11.06913,10.76811,12.42552,7.846504,19.66506,12.16509,1.910939,4.53642,3.147309
80.9374,2.876367,3.163258,2.28957,2.108147,2.289025,1.516319,11.01535,10.83659,12.42352,7.96293,19.6319,12.29885,1.843131,4.586392,3.110482
96.59214,2.893548,3.111637,2.316092,2.118363,2.305907,1.491009,11.02862,10.84974,12.34737,8.081797,19.74871,12.29693,1.79805,4.57751,3.106301
122.3735,2.955193,3.120665,2.376118,2.20051,2.329442,1.489127,11.05295,10.86504,12.41065,8.075941,19.78147,12.11129,1.768985,4.60102,3.152608
163.5867,2.974572,3.117713,2.38081,2.232219,2.297884,1.452199,11.11374,10.97941,12.45799,8.023971,19.84508,11.90177,1.762431,4.622412,3.20564
218.0472,2.976156,3.094627,2.341922,2.24652,2.312673,1.409028,11.18699,10.88969,12.52402,7.992547,19.76842,11.80222,1.764761,4.631102,3.192897
283.1597,2.971599,3.069762,2.260103,2.226894,2.373861,1.391595,11.1179,10.78472,12.59165,7.951689,19.73766,11.85938,1.80105,4.612162,3.205543
350.0912,2.912927,3.115422,2.188686,2.139623,2.384233,1.382991,11.08596,10.77076,12.6148,7.933114,19.94475,11.87366,1.807943,4.5868,3.108159
408.9251,2.833307,3.118605,2.133946,2.08306,2.421224,1.436907,10.97905,10.59079,12.51451,7.935974,20.09747,12.04006,1.826465,4.622451,3.058652
451.0247,2.779764,3.105811,2.123684,2.093054,2.415327,1.439504,10.9005,10.44002,12.41581,8.00246,20.13698,12.09903,1.855825,4.608803,3.045923
468.63,2.781293,3.060428,2.161963,2.067565,2.435686,1.456431,10.79096,10.2513,12.3225,8.104069,20.09009,12.28467,1.846443,4.471759,3.037719
463.7622,2.755308,3.112244,2.316477,2.00673,2.393131,1.459755,10.75287,10.22741,12.2299,8.146856,20.05794,12.33649,1.719746,4.363365,3.060123
441.7247,2.755065,3.10873,2.437356,2.011994,2.27764,1.462635,10.7068,10.2554,12.18703,8.058569,19.87148,12.21806,1.62818,4.284243,2.987937
404.2771,2.753263,3.079156,2.479624,2.03875,2.137054,1.508865,10.66704,10.31412,12.24502,8.064499,19.79963,12.15478,1.65936,4.196551,2.949376
357.356,2.688169,3.035602,2.512294,2.058572,2.149552,1.411642,10.63176,10.47392,12.24295,8.008893,19.77533,12.2063,1.663559,4.183197,2.917387
304.356,2.623212,2.992569,2.525663,1.957416,2.120934,1.350173,10.59167,10.44679,12.25791,7.962185,19.94031,12.39001,1.692538,4.229369,2.962166
250.55,2.564285,3.000843,2.45382,1.900673,2.118325,1.366197,10.55161,10.41812,12.23047,7.903248,20.03941,12.56879,1.782394,4.399921,3.021101
199.3784,2.561984,2.989286,2.396579,1.949392,2.134317,1.432889,10.51841,10.332,12.23666,7.937224,19.99954,12.72704,1.840732,4.534671,3.116486
155.8338,2.515094,3.000733,2.349344,2.062825,2.198309,1.39953,10.50516,10.25692,12.17811,8.101171,19.90544,12.9256,1.832353,4.535661,3.221884
123.9037,2.502598,3.041149,2.376877,2.05629,2.233392,1.404173,10.50913,10.1634,12.1723,8.270321,19.82129,12.81449,1.713324,4.599617,3.116145
103.1579,2.423766,3.070701,2.343264,2.119349,2.290535,1.396226,10.54282,9.930807,12.17638,8.280273,19.91554,12.64055,1.651187,4.637934,3.049477
90.38089,2.400929,3.07961,2.298768,2.186679,2.14678,1.415771,10.50711,9.851398,12.30682,8.232725,19.95267,12.54623,1.627392,4.671018,3.056893
83.62434,2.4498,3.102258,2.321262,2.174666,2.147757,1.399971,10.55976,9.833056,12.25943,8.184161,20.0801,12.46549,1.570866,4.572314,2.977721
80.34181,2.484982,3.02213,2.344986,2.165133,2.122074,1.388983,10.47538,9.816089,12.29518,8.110273,20.31944,12.61183,1.580859,4.487561,3.004802
80.80884,2.533938,3.008059,2.272341,2.065418,2.159906,1.399349,10.40946,10.00659,12.39388,8.036224,20.54476,12.85033,1.664123,4.513521,3.042273
84.90656,2.552236,3.028584,2.15156,1.959439,2.147366,1.428492,10.34086,10.18572,12.44073,7.995955,20.51786,13.05045,1.700245,4.552919,3.111988
95.38689,2.590615,3.033421,2.119936,1.980099,2.129383,1.392103,10.36739,10.34731,12.40318,8.052583,20.48186,13.23791,1.688645,4.54782,3.235163
115.7319,2.664689,3.054377,2.165186,1.936525,2.143676,1.399726,10.38988,10.28926,12.40835,8.195471,20.34536,13.27481,1.664434,4.509126,3.252438
149.0461,2.67505,3.049423,2.161649,1.895073,2.233701,1.352148,10.45446,10.16788,12.35217,8.286314,20.61636,13.31211,1.717376,4.534136,3.269452
198.0672,2.616799,3.037365,2.161729,1.931752,2.113079,1.346082,10.47914,9.896191,12.33413,8.264404,20.63931,13.36465,1.646546,4.598738,3.298785
259.4815,2.655942,3.026377,2.232026,1.985829,2.048853,1.360918,10.50537,9.613531,12.25724,8.275789,20.63144,13.34348,1.562787,4.474565,3.302214
326.106,2.678907,2.988855,2.28161,2.087366,2.026541,1.371062,10.46541,9.57455,12.23704,8.291734,20.91762,13.34079,1.569745,4.466098,3.268891
389.9778,2.66763,2.973873,2.320664,2.183785,1.984594,1.32174,10.39862,9.77642,12.21261,8.301608,21.06897,13.62082,1.638283,4.455229,3.235143
437.1391,2.618999,2.95103,2.26782,2.112934,1.902532,1.330929,10.36856,9.874332,12.24759,8.333643,21.0316,13.67554,1.717143,4.438694,3.119362
463.0515,2.66247,2.94264,2.257669,2.110413,1.835389,1.341705,10.3252,10.00803,12.2335,8.317413,21.01384,13.78813,1.801273,4.42064,3.086674
467.7172,2.691562,3.031048,2.226755,2.124837,1.827738,1.3707,10.31826,10.1165,12.22829,8.377907,21.14799,13.90019,1.814263,4.370471,3.110607
451.2608,2.666441,3.128317,2.211977,2.108551,1.870142,1.389333,10.35207,10.18926,12.23355,8.391479,21.44936,14.19927,1.864538,4.303737,3.045555
417.9616,2.639667,3.192741,2.242433,2.088129,1.942611,1.427862,10.31576,10.06543,12.29475,8.424212,21.34379,14.34407,1.890347,4.285642,2.996421
372.0338,2.557047,3.264551,2.237023,2.016412,2.008331,1.416346,10.31842,9.961556,12.42254,8.376432,21.19616,14.34666,1.83333,4.278337,3.011602
319.6273,2.623824,3.283461,2.222609,1.961681,2.075797,1.455415,10.34962,9.955693,12.43147,8.456473,21.34506,14.3824,1.808659,4.303391,2.970089
265.1144,2.683637,3.306279,2.259756,2.019648,2.071737,1.435918,10.38782,10.15675,12.42399,8.570301,21.53247,14.47584,1.816277,4.312115,3.011237
211.8129,2.690696,3.246781,2.268716,1.916692,2.047015,1.46531,10.44314,10.24594,12.50972,8.719285,21.77774,14.51508,1.770295,4.278432,3.038812
165.9523,2.689777,3.141599,2.229792,1.847021,2.059718,1.466854,10.49756,10.24924,12.52703,8.745835,22.08656,14.59951,1.653824,4.270023,3.087121
132.992,2.663975,3.055348,2.203528,1.883047,2.068653,1.443453,10.57555,10.21899,12.58599,8.745207,22.52524,14.56446,1.559686,4.297046,3.182605
110.3774,2.597089,2.987171,2.172206,1.941336,2.114719,1.400007,10.56837,10.18422,12.61368,8.684136,22.86795,14.85482,1.509133,4.282424,3.205664
97.4197,2.581642,2.97087,2.139388,1.955909,2.187112,1.353725,10.54472,9.987715,12.66465,8.655234,23.06472,15.10424,1.523088,4.264025,3.149696
91.83145,2.571671,3.023981,2.111509,1.834391,2.246258,1.281195,10.46581,9.934049,12.77294,8.748396,23.06521,15.33737,1.529992,4.187254,3.016853
92.49716,2.570712,3.077723,2.087868,1.956633,2.254668,1.223146,10.4061,9.972552,12.81843,8.935241,22.93809,15.52767,1.561911,4.184398,2.875942
100.6269,2.58436,3.108198,2.100336,1.979857,2.196773,1.178923,10.39549,10.2356,12.82485,9.1204,22.93027,15.73612,1.659893,4.184005,2.805915
117.9469,2.703218,3.141455,2.143444,1.958041,2.098334,1.184182,10.45249,10.39346,12.85875,9.305273,23.18998,16.12127,1.707439,4.186381,2.794452
149.9857,2.771447,3.137582,2.224641,1.939411,2.110417,1.225335,10.56794,10.52986,12.89441,9.31846,23.53272,16.47623,1.670195,4.20478,2.774546
197.3887,2.767157,3.034698,2.358595,1.993432,2.110071,1.256748,10.68188,10.66947,12.99526,9.295789,23.87847,16.71459,1.643833,4.219687,2.794373
259.3607,2.782062,3.054539,2.408397,1.942019,2.086662,1.289081,10.74742,10.73172,13.10579,9.212741,24.1424,16.9642,1.609106,4.2924,2.900179
326.3382,2.862909,3.052651,2.356646,1.880052,2.111919,1.305373,10.86614,10.69179,13.16224,9.18801,24.41972,17.11664,1.581039,4.28239,2.946094
389.9276,2.85926,3.148598,2.34743,1.852596,2.110687,1.283471,10.87396,10.74185,13.23935,9.300102,24.87649,17.3173,1.522745,4.224385,2.913474
438.5844,2.713493,3.225848,2.357755,1.963286,2.181882,1.246268,10.90973,10.7986,13.36339,9.481378,25.0543,17.38415,1.54919,4.200412,3.003111
465.1338,2.581101,3.233339,2.327547,1.935964,2.169059,1.264199,10.93844,10.8848,13.46957,9.717284,25.44644,17.35455,1.610481,4.200848,3.027244
467.4876,2.615697,3.273246,2.268284,1.971424,2.165811,1.272014,10.96543,11.05667,13.48034,9.944141,25.87727,17.55418,1.688528,4.154705,3.126583
449.032,2.586362,3.230686,2.296795,1.995613,2.222487,1.320249,10.96253,11.2373,13.58196,9.955025,26.18217,18.05472,1.700742,4.105709,3.062793
412.7325,2.467285,3.166996,2.307623,2.078682,2.242222,1.333021,10.96252,11.40829,13.68323,9.930541,26.4422,18.67937,1.737247,4.060254,3.048448
363.6012,2.414698,3.157445,2.318418,2.04279,2.154975,1.348598,11.10388,11.36221,13.81471,10.00481,26.67788,19.10669,1.737102,4.080688,3.079411
306.9276,2.486319,3.208943,2.290374,2.063465,2.100168,1.320933,11.18529,11.36798,13.91922,9.914082,26.87881,19.54158,1.697312,4.121179,3.11967
248.6722,2.516799,3.27507,2.295434,2.14115,2.008111,1.344387,11.26722,11.37448,14.04417,9.84677,27.20198,19.87157,1.625849,4.206273,3.099203
194.3969,2.531622,3.338927,2.338951,2.20546,1.929453,1.419212,11.40211,11.48842,14.16269,9.885913,27.59204,20.08944,1.579747,4.259579,3.133695
149.1163,2.601929,3.407472,2.360604,2.19148,1.851266,1.500329,11.52672,11.66964,14.32555,9.960217,28.25855,20.33906,1.548452,4.235959,3.188298
116.8123,2.699324,3.388617,2.324361,2.105097,1.913236,1.560727,11.66381,12.01202,14.45064,10.08657,28.80706,20.56117,1.493123,4.146299,3.213769
95.68428,2.790173,3.370705,2.305945,2.106117,2.043516,1.586595,11.79576,12.28712,14.60575,10.1979,29.29591,21.14162,1.471224,4.047842,3.162841
82.86055,2.864569,3.372735,2.250819,2.127538,2.178225,1.591958,11.86546,12.37717,14.75938,10.40258,29.88573,21.53638,1.498516,3.956807,3.138964
75.43496,2.881039,3.329492,2.261886,2.153821,2.32409,1.537489,12.04059,12.35185,14.82659,10.78921,30.43841,21.85387,1.633448,3.884481,3.101229
71.09465,2.863608,3.305313,2.309796,2.222833,2.52987,1.448378,12.11363,12.52417,14.90305,11.0776,30.94468,21.94842,1.747996,3.942414,3.119612
66.23804,2.947932,3.321434,2.357758,2.292717,2.544341,1.397234,12.18757,12.57919,15.17772,11.30231,31.19976,22.0077,1.853822,4.032378,3.150519
63.22261,2.938531,3.354751,2.450561,2.184921,2.504311,1.396304,12.3241,12.72934,15.26437,11.42742,31.73543,22.43677,1.878822,4.119517,3.202322
61.06949,2.909317,3.436123,2.540304,2.139511,2.436983,1.356888,12.39849,12.98194,15.40025,11.55019,32.26266,23.13469,1.854081,4.162389,3.231412
59.57749,2.943335,3.352792,2.580467,1.969105,2.412083,1.394794,12.57279,13.18263,15.56423,11.64132,32.86647,23.55476,1.773878,4.170057,3.270581
59.11896,2.972374,3.327279,2.571495,1.837902,2.401857,1.387578,12.77034,13.37998,15.78943,11.72632,33.53796,24.02983,1.712964,4.20526,3.290543
60.13,2.997692,3.362983,2.528353,1.834533,2.453366,1.433431,12.89748,13.4687,15.98936,11.93549,34.44106,24.67497,1.645095,4.288734,3.290164
62.94121,3.011114,3.374305,2.492359,1.857542,2.552115,1.404586,13.08511,13.58953,16.16777,12.20029,35.34637,25.26639,1.73298,4.320495,3.281247
68.5834,2.93412,3.36367,2.480403,1.912275,2.659015,1.406873,13.35208,13.68387,16.30631,12.48342,36.48321,25.46389,1.726467,4.337542,3.257064
77.88872,3.059775,3.418583,2.481806,2.036273,2.70606,1.328949,13.57963,13.84752,16.58761,12.68211,37.59069,26.03879,1.691147,4.459883,3.249853
94.7738,3.116002,3.455003,2.578626,2.064487,2.708776,1.34836,13.77133,14.01202,16.72635,12.84981,38.96587,26.87526,1.732607,4.429754,3.232583
124.3416,3.117179,3.509526,2.700799,2.154067,2.713213,1.357337,13.92519,14.3646,16.84536,13.06794,40.45374,27.62829,1.732266,4.400559,3.24203
170.642,3.172549,3.501545,2.80704,2.240499,2.664296,1.387604,14.18666,14.63286,17.03922,13.29416,41.83145,28.41405,1.774648,4.358523,3.287815
232.0182,3.140458,3.579041,2.902152,2.171226,2.664197,1.43718,14.43631,14.87306,17.27309,13.44082,43.41766,29.48412,1.770777,4.318264,3.388413
301.374,3.067505,3.695573,2.926489,2.169366,2.632949,1.476989,14.64465,15.34556,17.55316,13.63863,45.15595,30.62065,1.796585,4.327502,3.521327
367.6145,3.042379,3.792362,2.984195,2.119391,2.600957,1.511005,14.93637,15.78828,17.89351,13.95994,46.63857,31.65672,1.882563,4.283992,3.578386
419.7685,3.039763,3.875878,2.998105,1.993404,2.645814,1.516567,15.36208,16.05953,18.26489,14.30634,48.21346,32.39408,1.926393,4.323174,3.684794
449.5727,3.079684,4.050978,3.014689,2.035347,2.744104,1.497465,15.69736,16.4923,18.60328,14.55399,49.67128,33.24503,1.9914,4.29975,3.708699
454.2936,3.142291,4.192883,3.083416,2.119539,2.839381,1.518961,15.95291,16.9248,18.97207,14.77667,51.01078,33.721,2.085318,4.339005,3.654808
434.4835,3.124359,4.305931,3.113033,2.147204,2.903978,1.545646,16.23743,17.30104,19.30887,15.11225,52.42591,34.15638,2.24297,4.380292,3.630893
394.1467,3.209327,4.42041,3.109846,2.269808,2.898865,1.526021,16.66645,17.44184,19.71161,15.44239,53.8857,34.85387,2.346504,4.438318,3.675582
342.4971,3.214769,4.581335,3.133737,2.264567,2.977007,1.539399,17.02952,17.61913,20.2021,15.83107,56.16954,36.13569,2.356043,4.451102,3.716204
284.6923,3.295338,4.679589,3.155744,2.255964,2.930213,1.56224,17.4315,18.27344,20.57897,16.32739,58.90714,37.58978,2.411119,4.539531,3.847017
227.0425,3.408664,4.675347,3.164021,2.248011,3.016001,1.591025,18.05073,18.75606,20.98066,16.94961,62.06643,39.5759,2.417517,4.605875,3.929907
175.1376,3.494852,4.701899,3.235121,2.245312,3.127265,1.591231,18.71918,19.46022,21.43462,17.75827,65.34313,41.82531,2.409104,4.694252,4.013191
134.3356,3.519085,4.805161,3.299807,2.329247,3.157024,1.629096,19.31621,20.20577,21.8638,18.50072,68.98509,43.91794,2.426812,4.656956,4.134286
105.6916,3.546343,4.914719,3.364216,2.392494,3.093253,1.652565,19.90859,20.99123,22.50891,19.05316,72.75389,45.81577,2.458169,4.762006,4.145535
87.0647,3.521379,5.09058,3.499521,2.395991,3.007764,1.701144,20.33396,21.87274,23.25815,19.70188,76.68894,47.89866,2.569712,4.794529,4.262529
75.69867,3.586643,5.279211,3.570638,2.386038,2.923719,1.722157,20.95322,22.63858,24.06446,20.20045,79.84422,49.74856,2.681372,4.835055,4.343463
69.50034,3.562509,5.517097,3.68554,2.350991,2.926335,1.781254,21.51202,23.69378,24.92411,20.91952,83.64615,52.21745,2.739853,4.853457,4.47947
65.95824,3.581257,5.70369,3.822215,2.336271,3.012567,1.786855,22.17828,24.65412,25.66007,21.7466,88.10986,55.02248,2.852646,4.958462,4.633578
63.66825,3.633224,5.873356,3.977726,2.409443,3.140528,1.793905,23.15916,25.37631,26.4992,22.6724,93.22762,58.56668,2.991472,4.997113,4.731867
60.98768,3.685217,6.077079,4.110062,2.45538,3.349793,1.768152,24.20344,26.50026,27.47437,23.70774,99.12634,62.63963,3.051686,4.962221,4.745143
59.06039,3.732108,6.354561,4.260364,2.605312,3.323885,1.781215,25.36113,27.40092,28.56105,24.7052,106.4511,67.33806,3.183798,4.980365,4.798425
57.81334,3.819424,6.684814,4.398463,2.642991,3.254206,1.826578,26.51213,28.39288,29.85094,25.90144,114.3769,72.26302,3.437701,5.043093,4.890815
57.42795,3.920634,6.932439,4.685783,2.65656,3.231782,1.877984,27.66286,29.87423,31.19667,27.27236,122.3889,77.96337,3.668139,5.1409,5.023187
57.9,4.155076,7.258411,4.918657,2.62702,3.231768,2.015182,29.07046,31.39685,32.81259,28.76668,129.9774,83.66759,3.887651,5.247945,5.244044
58.89368,4.328625,7.549335,5.094307,2.520437,3.215331,2.09944,30.55599,33.28032,34.38273,30.42336,138.3574,89.73416,4.038759,5.40144,5.528896
61.29329,4.489217,7.870769,5.333821,2.462511,3.245821,2.154675,31.92794,35.26049,36.15234,32.27625,147.9188,96.0771,4.185417,5.568183,5.833617
66.00313,4.653184,8.314009,5.610759,2.525783,3.263895,2.212558,33.69086,37.23725,38.22164,34.32246,159.3513,103.2918,4.38791,5.715199,6.098655
75.03873,4.726688,8.760221,5.78172,2.63067,3.404,2.250657,35.70206,39.22982,40.4383,36.47808,172.0498,110.8287,4.525406,5.816328,6.383132
90.42048,4.922766,9.267253,5.985374,2.774045,3.462852,2.278389,37.96556,41.15918,42.87194,38.72728,186.9353,118.9466,4.785148,5.902134,6.67551
115.1964,5.024367,9.821869,6.183941,2.954629,3.466372,2.369251,40.28336,43.63165,45.59314,41.22018,201.3136,127.788,5.149179,6.047557,6.980576
158.8842,5.169404,10.38001,6.446658,3.052869,3.504466,2.471647,42.55112,46.61902,48.35864,44.07229,216.0931,137.9651,5.482959,6.23644,7.242972
219.9413,5.431763,11.10876,6.678616,3.107851,3.56377,2.555716,45.33435,49.70552,51.24343,47.06239,232.4624,149.0976,5.865256,6.407989,7.594483
291.2749,5.711981,11.98905,6.95887,2.977377,3.556597,2.6845,48.18597,53.38641,54.56478,50.3959,249.2976,160.6629,6.276415,6.552744,8.03285
363.7446,5.956454,12.91784,7.332731,2.882113,3.524821,2.824327,51.06743,57.62826,58.39952,54.08925,265.5322,173.1364,6.676991,6.633826,8.398005
423.9152,6.198939,13.89683,7.725391,2.889727,3.494723,2.981858,54.44266,61.91104,62.80737,58.27082,283.299,186.6692,7.229609,6.749264,8.813003
460.496,6.368042,14.83236,8.14368,2.982362,3.626481,3.170545,58.03153,66.27761,67.45905,62.90942,301.5953,200.6348,7.827095,6.931309,9.301243
469.4441,6.618438,15.87545,8.639227,3.200565,3.68786,3.357696,61.87856,70.57353,72.56839,67.82111,322.0163,214.1556,8.490573,7.173693,9.956685
449.9031,6.805095,16.9765,9.05276,3.379014,3.694602,3.542874,65.90739,75.32951,78.10928,73.11183,344.4766,228.2279,9.139221,7.488444,10.73423
410.1787,7.08814,18.2968,9.394511,3.443673,3.65087,3.741803,70.07592,80.21045,83.42929,79.04448,368.1292,242.2606,9.784408,7.974231,11.48265
356.7184,7.297623,19.85657,9.640163,3.629933,3.665731,3.946944,75.07351,84.78046,88.85509,85.33492,392.7168,256.0304,10.51531,8.350174,12.38722
296.9769,7.508217,21.41037,9.860194,3.681458,3.758359,4.203565,79.90467,89.30421,94.98597,92.47934,417.8309,268.9757,11.28719,8.640366,13.38242
238.3867,7.627505,23.01671,10.08977,3.847536,3.788547,4.463161,85.19654,94.08521,101.5919,99.57166,441.2997,281.8122,12.13401,8.827724,14.41242
186.0631,7.916366,24.82092,10.2066,4.063796,3.859381,4.691313,90.43945,98.58242,108.82,107.2653,463.7079,295.0086,13.13819,9.12959,15.58113
144.1552,8.077289,26.84031,10.34118,4.360604,4.011765,4.975113,95.72428,103.0568,115.8531,116.0346,484.2844,308.2762,14.13002,9.598393,16.7421
116.3225,8.280905,28.86852,10.43389,4.666715,4.168854,5.239295,101.2769,107.5445,123.4146,125.0891,505.8893,320.9997,15.12101,10.17804,18.15714
98.37875,8.478451,31.30506,10.48625,4.960855,4.256131,5.456895,107.061,111.9421,130.9924,134.7341,527.0141,333.3215,15.98818,10.94206,19.60868
88.31096,8.725856,33.94539,10.42975,5.129871,4.321208,5.840168,112.7074,116.2189,137.8767,144.664,549.4825,343.9077,16.94576,11.63865,20.97429
83.17544,8.825196,36.71861,10.33652,5.4044,4.463973,6.28682,118.7813,120.5328,145.0161,155.1793,569.9483,352.0626,17.8353,12.37359,22.31961
81.30874,8.763249,39.39191,10.05903,5.657363,4.585252,6.714542,124.5118,124.3973,151.983,164.5903,589.4846,358.8805,18.69325,12.96482,23.66164
80.96891,8.636293,41.91703,9.816568,5.9192,4.623807,7.187679,129.654,128.0641,158.6945,173.0193,607.8297,362.4011,19.72844,13.75833,25.08154
83.38974,8.517024,44.30199,9.477124,6.215302,4.614923,7.710916,134.6954,131.3316,164.939,181.4157,621.9717,365.3099,20.89587,14.602,26.6532
88.20187,8.295544,46.75895,9.038272,6.546118,4.698471,8.26302,139.1285,133.3759,170.1988,191.153,632.1636,366.2616,22.08583,15.49763,28.23614
97.08101,8.0123,48.8099,8.541305,6.866393,4.894201,8.822396,143.6431,134.9915,175.6387,201.1769,636.8102,365.9641,23.42804,16.44092,30.2032
113.1427,7.756182,50.58072,8.009976,7.180685,5.091803,9.376485,147.8876,136.1975,180.9394,212.0835,634.3666,362.0745,24.60212,17.54677,32.12251
140.1162,7.495343,51.87173,7.536075,7.517853,5.354418,9.97223,151.8052,136.369,185.1772,221.9903,624.4349,354.7867,25.85207,18.72167,34.04722
179.8555,7.227089,52.96091,7.046884,7.759501,5.567108,10.50354,155.7812,136.1887,189.3937,231.2455,607.7316,343.7619,26.92843,19.92325,36.12394
230.2838,6.885741,53.82739,6.520574,8.01279,5.733969,10.91665,158.9354,135.3238,193.2402,238.1885,583.2819,330.8201,27.93104,21.30955,38.15256
285.251,6.402529,54.42907,6.128994,8.278851,5.798129,11.26907,160.7617,133.5244,196.1608,244.6983,551.6661,313.6874,29.01687,22.82641,40.3033
334.9972,5.727463,54.65287,5.721301,8.567501,5.816286,11.70009,162.1878,131.515,198.7458,250.9751,515.1207,293.7397,30.00236,24.46658,42.40194
371.5771,5.229208,54.52238,5.32245,8.876614,5.944978,12.1271,162.4922,127.8084,199.7893,256.9642,475.0608,271.1198,30.91802,26.05591,44.60449
389.0334,4.737567,53.81926,5.022729,9.155813,6.155935,12.58028,162.1999,123.6639,199.8113,262.4267,431.4643,247.5308,31.92958,27.43752,46.79351
384.4674,4.463292,52.53799,4.64673,9.413848,6.291171,12.99428,160.3451,118.8114,198.3245,266.0698,385.1951,222.658,32.3672,29.04917,49.0131
359.5412,4.261101,50.90435,4.269722,9.439125,6.547189,13.41509,156.6026,112.4734,194.1071,266.4891,339.8198,197.034,32.67102,30.65597,51.18055
321.2014,4.158198,48.86575,3.887084,9.554729,6.722332,13.83669,152.0585,105.6713,189.1425,264.0517,295.9513,172.371,32.62264,32.14714,53.54064
276.2249,4.01383,46.59221,3.544934,9.741932,6.926958,14.157,145.6946,98.48527,182.5604,259.1596,255.9286,150.654,32.18739,33.76221,55.89082
229.4476,3.807686,44.37316,3.289793,10.04549,7.193787,14.35604,137.6409,90.39377,175.311,252.1389,220.0279,130.0587,31.84795,35.47529,58.1396
185.6808,3.513191,41.8973,3.086211,10.15551,7.384007,14.64587,128.2103,82.70768,166.9241,242.4342,188.8643,111.3479,30.97276,37.33538,60.18045
151.1287,3.370908,39.34585,2.941803,10.29465,7.783825,14.77877,117.7265,74.11626,156.5566,229.6408,163.2092,95.36752,29.7705,39.47861,61.97265
125.8601,3.180627,36.54762,2.881055,10.26962,8.126778,14.79604,107.2489,65.97636,144.8867,214.4734,140.2832,82.36276,28.44733,41.64677,63.45317
109.5478,2.973978,33.77329,2.795541,10.15102,8.444434,14.64798,96.33218,58.31142,132.0081,196.8375,120.8597,71.302,26.72501,43.89119,64.30762
100.1409,2.764964,31.21795,2.642205,9.798902,8.703458,14.42264,85.107,51.45524,118.5217,177.1891,104.8423,61.60972,24.8253,46.25903,64.60203
95.98482,2.572407,28.63523,2.547944,9.632432,8.772627,14.01445,74.81123,45.64507,105.1977,157.4474,91.05679,53.27951,22.82619,48.3258,64.08535
