A1: Ladder,B1: PowerSoil-HT-Organic-1,C1: PowerSoil-HT-Organic-2,D1: PowerSoil-HT-Organic-3,E1: PowerSoil-HT-Sand-Clay-1,F1: PowerSoil-HT-Sand-Clay-2,G1: PowerSoil-HT-Sand-Clay-3,H1: PowerSoil-HT-Sand-1,A2: PowerSoil-HT-Sand-2,B2: PowerSoil-HT-Sand-3,C2: PowerSoil-HT-Clay-1,D2: PowerSoil-HT-Clay-2,E2: PowerSoil-HT-Clay-3,F2: PowerSoil-HT-Beach-Sand-1,G2: PowerSoil-HT-Beach-Sand-2,H2: PowerSoil-HT-Beach-Sand-3
184.7378,53.14555,35.25524,49.60715,88.0042,50.21514,22.9625,24.80799,24.14572,24.38305,130.8985,116.799,1.296492,2.137576,2.824988,3.930167
161.3303,54.0277,35.73044,50.18669,89.54493,50.59089,23.213,25.05121,24.54197,24.5985,132.7941,118.8786,1.184273,2.075813,2.764931,3.856423
148.3116,54.84169,36.11531,50.76933,90.61662,51.04631,23.50307,25.29994,24.91401,24.94587,135.1106,121.1834,1.084826,2.015962,2.654878,3.803668
146.0589,55.3511,36.4067,51.4336,91.91669,51.48409,23.63526,25.28683,25.11765,25.29497,137.3263,123.126,1.091961,1.92249,2.601128,3.803542
154.7986,55.73467,36.86234,52.17637,93.33999,51.98681,23.76045,25.19737,25.20079,25.34561,139.8587,125.3101,1.055488,1.929331,2.61714,3.783957
174.2961,56.18196,37.29278,52.59659,94.3017,52.6311,23.91679,25.17089,25.24721,25.44057,142.5263,126.8794,1.106438,1.989859,2.572955,3.79824
212.124,56.69879,37.70146,53.18523,95.67286,53.3414,24.08884,25.2144,25.31683,25.45594,145.2527,128.5872,1.147953,2.030294,2.600433,3.758296
267.2169,57.11167,38.04067,53.91893,97.16824,53.79631,24.31258,25.35424,25.32342,25.67952,147.9959,130.429,1.184431,2.128866,2.666615,3.728585
331.7441,57.49207,38.52067,54.12058,98.90356,54.25745,24.54169,25.51101,25.34377,25.85945,150.8306,132.3483,1.128986,2.130573,2.733095,3.659842
397.085,57.97934,39.01499,54.33317,100.143,54.70656,24.68126,25.86225,25.50644,25.92028,153.2101,134.4936,1.143131,2.16642,2.746883,3.570049
449.7788,58.68802,39.26504,54.65857,101.6832,55.00399,24.77827,26.1741,25.62043,26.17593,155.4367,136.2522,1.124659,2.151703,2.711614,3.48612
479.9142,59.25082,39.51382,55.10084,103.2363,55.31823,24.89042,26.40056,25.93002,26.30017,157.9846,138.2098,1.109708,2.186568,2.68365,3.435544
482.3319,59.70188,39.87313,55.57989,104.7079,55.81554,25.24603,26.55353,25.90334,26.28706,160.4568,139.8837,1.040865,2.192619,2.676188,3.357256
461.2961,60.28756,40.26004,55.8756,105.8609,56.48661,25.58098,26.64505,25.93038,26.53639,163.02,141.6334,1.076905,2.21188,2.61101,3.283996
424.8024,60.8911,40.6515,56.44259,106.9962,57.22654,25.75793,26.82152,26.07896,26.69852,165.142,143.7009,1.126826,2.1929,2.635167,3.231211
381.0006,61.51209,41.12347,57.14585,108.6978,57.57546,25.93822,27.01371,26.21059,26.66371,167.3315,146.1471,1.177663,2.179009,2.695929,3.201178
333.6026,61.99872,41.69094,57.5605,110.5474,58.02318,26.09169,27.21201,26.11088,26.82046,170.1398,148.4728,1.221933,2.210749,2.71161,3.223506
286.8195,62.33243,42.08621,57.98247,111.7661,58.34918,26.40715,27.43988,26.08008,27.04227,172.3919,151.3384,1.250118,2.192,2.742102,3.247716
241.6516,62.8888,42.40561,58.44109,113.7964,58.60762,26.5554,27.71876,26.18878,27.36805,175.0736,153.6389,1.227916,2.160538,2.719504,3.259859
200.0794,63.58179,42.81639,59.1124,115.7442,59.14997,26.82792,27.93043,26.51778,27.67027,177.5741,156.0716,1.187793,2.127211,2.691478,3.338842
164.947,64.14716,43.0624,59.8741,117.8444,59.78897,27.1811,28.13854,26.85827,27.85034,180.548,158.1206,1.150808,2.081771,2.769681,3.310725
136.7553,64.56643,43.3451,60.48414,119.8705,60.57021,27.57105,28.17447,27.25181,28.08244,183.2246,160.3426,1.111264,2.047359,2.722492,3.266293
114.9539,65.02004,43.69462,61.09998,121.3299,61.4654,27.78526,28.21447,27.46865,28.17418,186.3131,162.4675,1.063022,1.986876,2.760259,3.222358
99.09505,65.64057,44.29362,61.87889,123.1527,62.00541,27.91737,28.33746,27.69205,28.00817,189.5937,164.3906,1.054294,1.903339,2.781621,3.272803
87.92357,66.28674,44.68363,62.31673,125.4883,62.55814,27.88668,28.57647,27.6039,28.09388,193.0509,166.7227,1.071738,1.862123,2.780143,3.333412
79.73509,66.85554,45.02882,62.59875,127.1648,62.97512,27.86477,28.86102,27.64541,28.21616,195.884,169.1606,1.090257,1.892841,2.763111,3.348642
74.63297,67.58372,45.43819,62.92598,128.6898,63.52059,27.95352,29.07419,27.70811,28.48883,198.8564,171.7343,1.088657,1.964062,2.735072,3.284544
72.0759,68.40788,45.91597,63.46609,131.1629,64.16104,28.10698,29.32488,27.85807,28.81607,201.209,174.9556,1.089967,2.065121,2.748341,3.254494
71.24287,69.08162,46.30312,64.13484,133.7749,64.65012,28.51251,29.64589,28.28526,29.03671,203.4729,178.1277,1.152728,2.175822,2.79316,3.153327
71.96166,69.53519,46.87473,64.87312,136.1173,65.08437,28.98568,29.74216,28.41752,29.20473,205.3515,180.8024,1.167034,2.326413,2.806872,3.102213
73.87061,69.85002,47.35229,65.69506,137.722,65.55415,29.39462,29.75767,28.36617,29.33696,207.7251,183.7227,1.113698,2.318129,2.821558,3.076267
78.50464,70.1964,47.71856,66.69132,138.7684,66.07986,29.62852,29.87889,28.49748,29.40923,210.9011,186.1351,1.082912,2.272447,2.812353,3.082628
87.53714,70.68391,48.0014,67.22508,140.6557,66.57355,29.76633,30.10707,28.60553,29.3411,214.7103,188.2315,1.039718,2.209465,2.790138,3.113827
103.047,71.33796,48.27149,67.68748,141.9729,67.10094,29.82796,30.39151,28.91377,29.34003,218.4612,190.1144,1.047022,2.171734,2.782833,3.142617
129.3577,72.23896,48.77017,68.1386,143.4542,67.6415,30.08477,30.60106,28.91008,29.49026,222.6933,192.0232,1.074648,2.07407,2.753416,3.077719
174.9258,72.95215,49.19467,68.66583,145.6539,68.18168,30.49429,30.93822,29.07461,29.58029,225.6778,194.3248,1.093074,1.989894,2.755433,2.993093
241.8409,73.67856,49.73362,69.198,148.1882,68.54849,31.03426,31.34155,29.32762,29.7655,228.5503,196.9855,1.129333,1.965602,2.680935,2.951307
317.1873,74.28548,50.32468,69.67331,150.3359,68.97052,31.4817,31.53418,29.3938,29.99831,230.863,200.304,1.158849,1.946719,2.684223,3.023532
388.7894,74.52299,50.80661,70.33509,152.3043,69.22486,31.74108,31.72987,29.54415,30.17939,233.9845,203.8321,1.130158,1.922556,2.656177,3.109175
446.109,74.73322,50.95676,71.28168,153.7455,69.69476,31.7996,31.7907,29.72043,30.22009,237.1174,206.9936,1.076739,1.952075,2.659988,3.161232
479.0611,75.31381,51.14869,72.03912,156.0159,70.03529,31.8241,31.94984,29.91399,30.16297,240.2345,209.8341,1.012683,2.05988,2.613779,3.181792
478.8133,76.09409,51.53507,72.80025,158.8888,70.51528,31.87309,32.17281,30.17315,30.28128,243.9668,212.3547,0.9669347,2.160977,2.653014,3.219061
454.0989,77.07695,52.33609,73.64919,161.8783,71.35207,32.13946,32.49975,30.21659,30.57894,247.7252,214.9027,0.9525827,2.171897,2.678522,3.175068
416.0988,77.74213,52.76047,74.54609,164.4134,72.14334,32.4033,32.72202,30.53694,30.90469,250.8963,217.5262,0.9254957,2.216085,2.749488,3.079882
371.7738,78.58782,53.33943,75.29436,167.0668,72.84917,32.6554,33.04925,30.74884,31.23158,254.183,220.6805,0.9239802,2.266949,2.74098,3.065695
323.2277,79.40502,53.77063,75.62642,169.4341,73.70062,32.95412,33.34769,30.72433,31.53258,258.0414,223.6373,0.9505396,2.215884,2.829844,3.065819
274.2818,80.06355,54.26361,76.13958,171.5113,74.69008,33.0507,33.68093,30.83981,31.59826,262.231,226.4856,0.9792782,2.159576,2.855321,3.085177
228.7636,80.64904,54.56359,76.88939,173.5212,75.44369,33.16013,33.86328,30.95829,31.57823,265.7078,230.0032,0.96453,2.092383,2.867578,3.07628
188.456,81.38472,54.71292,77.68131,176.2183,76.06884,33.25589,34.14994,30.9344,31.4782,268.5321,233.6623,0.9402795,2.038399,2.844167,3.047451
153.2722,82.11589,55.04989,78.39612,179.5991,76.62444,33.71305,34.46059,30.91413,31.55255,272.0934,236.8588,0.9593944,2.011926,2.823683,3.047676
126.8729,82.98837,55.73267,79.3177,182.2595,77.38411,34.22524,34.80856,31.04981,31.78584,275.7422,239.8129,0.9600546,1.99218,2.770537,2.984859
108.3441,83.64511,56.25267,80.11801,184.3419,77.97625,34.53981,35.0248,31.36065,32.0895,278.9628,243.1424,0.932597,1.960199,2.760361,2.98055
96.01111,84.26163,56.88709,80.88905,186.493,78.36462,34.86515,35.31285,31.62437,32.3091,282.3563,246.2504,0.9391464,2.062332,2.745956,3.06219
88.26485,85.28249,57.53911,81.31294,188.084,79.0108,35.28665,35.74799,31.74944,32.58194,286.2543,248.632,0.9674859,2.112674,2.744073,3.030013
85.02151,86.38433,58.39833,81.96278,190.136,79.81872,35.37286,36.15439,32.07191,32.82047,290.1646,251.5145,1.011658,2.171864,2.722281,2.956872
86.06401,87.08666,59.20467,83.15761,192.1109,80.56485,35.61383,36.43347,32.47542,33.18229,294.4578,255.2413,1.002849,2.191644,2.617974,2.926852
91.05244,87.64925,59.92653,84.43189,195.0002,81.51664,35.85443,36.81728,32.63478,33.38532,298.6242,259.1749,0.9446571,2.199116,2.613663,2.928497
100.8605,88.22902,60.79761,85.61641,198.2907,82.46051,36.2486,37.11736,32.77398,33.44986,303.7263,262.9041,0.9627821,2.169909,2.599575,2.975848
116.4433,89.05819,61.56133,86.69666,202.0935,83.31522,36.75305,37.34816,32.92533,33.53539,308.1979,266.501,0.9373679,2.111309,2.603839,2.992099
144.5866,89.75303,62.07577,87.4252,205.4718,83.98071,37.31681,37.43322,33.12051,33.58355,312.3185,270.3414,0.8863475,2.054273,2.643988,3.030401
193.7474,90.63918,62.43764,88.15276,208.3098,84.35411,37.8606,37.55511,33.52429,33.61923,315.9593,273.7134,0.8485197,2.070831,2.692722,3.073495
259.7639,91.75047,62.87923,88.65154,210.6439,84.88163,38.39396,37.93018,33.75093,33.87314,319.8551,276.6248,0.8260146,2.09185,2.700484,3.094825
332.4519,92.84018,63.56885,89.17535,213.3619,85.40658,38.70088,38.37527,34.06656,34.26785,323.6445,279.3596,0.8729155,2.05133,2.676802,3.100448
400.6725,93.74272,64.12202,90.09487,215.9092,85.94699,38.9556,38.83029,34.42213,34.79556,327.5387,282.2824,0.8242325,1.985533,2.681377,3.079273
451.6119,94.62965,64.87841,90.74412,218.5634,86.63779,39.27245,39.40477,34.60098,35.18848,331.6926,285.9641,0.8387102,1.948707,2.651384,3.08334
474.5731,95.30351,65.8177,91.71552,221.7751,87.53545,39.62173,40.01715,34.82154,35.35794,336.6774,290.1433,0.9565908,1.953064,2.588672,3.113404
467.4498,95.9725,66.38406,92.87554,225.7136,88.65042,39.95622,40.29515,34.9965,35.53588,341.9272,294.4946,1.00423,1.986144,2.53355,3.063238
438.8445,97.0416,66.9026,94.22266,229.4555,89.59995,40.25142,40.40678,35.35925,35.68712,347.4505,298.6085,1.033162,2.05167,2.516884,2.932424
398.5601,98.02539,67.54144,95.80566,232.344,90.48676,40.53712,40.61225,35.77917,35.92847,352.5006,303.1045,1.000523,2.139412,2.524059,2.788582
352.8706,98.71642,68.12021,97.09876,235.6138,91.49715,40.96826,40.9873,36.05073,36.13998,358.6836,307.2321,0.9630902,2.181499,2.608252,2.748697
304.6054,99.5202,68.86617,98.54587,239.2426,92.22531,41.57436,41.37426,36.31654,36.45536,364.4846,311.1456,0.9950883,2.154147,2.625339,2.733411
256.8087,100.5765,69.36204,99.81087,241.9897,93.21149,42.17178,41.92251,36.38742,36.64246,370.3169,315.6976,0.984152,2.132776,2.685391,2.682726
212.667,101.7168,70.01923,100.6801,244.5801,93.93594,42.85028,42.62225,36.3955,36.983,376.1507,320.5221,1.025912,2.077081,2.634633,2.688111
174.4775,102.5989,70.57253,101.7145,248.0356,94.62031,43.59548,43.43797,36.69029,37.16484,381.6605,326.009,1.069789,2.082972,2.59668,2.718977
143.2328,103.8926,71.17173,102.4772,251.7705,95.67556,44.02249,43.92119,37.14408,37.19763,387.6681,330.5103,1.055979,2.087852,2.555475,2.636326
121.2868,105.361,72.03685,103.5156,255.2369,96.74352,44.3735,44.32864,37.44051,37.63854,393.2795,334.9551,0.9857094,2.053504,2.522751,2.547615
107.0183,106.8232,73.02368,104.8408,258.6005,98.15581,44.60159,44.80474,37.7966,38.23924,398.5807,339.3978,0.9365926,1.998393,2.533412,2.481619
100.8692,107.9599,74.07957,105.9593,262.9165,99.4685,45.00788,45.19258,38.3327,38.72434,403.6676,343.4114,0.9137763,1.917664,2.539186,2.449086
100.9821,109.1348,74.78557,107.2827,267.0708,100.2863,45.44656,45.60955,38.5804,39.18783,407.6107,347.6227,0.8871529,1.877598,2.538112,2.568198
106.4747,110.3083,75.52814,108.6578,271.335,101.4367,45.88206,46.00799,38.73322,39.36246,412.5187,352.5826,0.9469778,1.873771,2.512888,2.691697
119.9869,111.4187,76.35831,110.0506,275.1584,101.9918,46.44989,46.50349,38.86724,39.86464,417.5793,357.4653,0.9004024,1.930051,2.528748,2.761013
144.7087,112.5844,77.19267,111.2601,279.7493,102.9736,47.12971,47.09429,39.25423,40.10849,423.7052,363.2704,0.8959925,1.977929,2.515443,2.80106
187.3315,113.9876,78.23844,112.2119,283.9708,104.5391,47.77459,47.55428,39.75259,40.05745,431.2591,368.3446,0.8517911,2.026171,2.521402,2.771671
249.069,114.9897,79.43301,113.7463,287.5459,106.0424,48.52884,48.11536,40.04824,40.52672,439.6017,374.0705,0.8223476,2.006868,2.499557,2.613823
321.4974,116.041,80.59512,115.3951,291.6449,107.9613,49.1079,48.8544,40.67301,40.85863,448.2474,380.0293,0.7779952,1.956159,2.488221,2.506831
390.7431,117.1223,81.79713,117.0054,295.9401,108.9454,49.77659,49.51352,41.48216,41.04405,455.8757,386.0603,0.786172,1.936791,2.470036,2.396445
444.0281,118.4163,82.27229,118.5436,300.9499,110.0313,50.31646,50.1744,42.19208,41.28834,461.8068,391.5707,0.7257234,1.956203,2.456827,2.378433
472.0791,119.8863,83.15706,120.2899,307.0881,111.1527,50.86735,50.78928,42.5696,41.437,468.1512,397.0433,0.7418562,1.998569,2.500659,2.497637
471.152,121.4913,84.16557,121.8833,312.9673,111.9885,51.6334,51.40206,42.75734,42.02298,474.5221,403.2715,0.734802,2.087774,2.535528,2.592122
443.4241,123.3237,85.26614,123.4304,318.6287,113.7768,52.55748,52.08783,43.0374,42.54854,480.3598,408.7591,0.7455748,2.163888,2.489515,2.65772
399.92,124.8878,86.61636,124.7271,324.3452,115.8059,53.45126,52.93684,43.29818,43.04502,488.1291,414.8251,0.759685,2.187002,2.451138,2.716207
351.6984,126.3142,88.05537,126.4511,328.7733,117.3591,54.41668,53.62777,43.69358,43.75446,496.364,421.0818,0.7568452,2.149085,2.449389,2.658653
301.2925,127.9699,89.53306,128.1969,334.1294,119.3234,55.26645,54.44561,44.33207,44.32394,505.4582,428.6045,0.809607,2.09643,2.477188,2.664152
251.5192,129.4905,90.99886,130.0302,339.6663,120.6824,56.0619,55.21312,45.08934,44.72346,515.188,435.4164,0.8280263,2.031158,2.518266,2.579714
205.8427,131.3145,92.26826,132.0363,346.2053,122.3296,56.74399,55.91365,45.8693,45.15477,525.9212,442.2903,0.758146,1.991208,2.53637,2.495528
166.9259,133.3515,93.53751,133.9736,353.8716,124.3442,57.33734,56.71928,46.30223,45.60197,534.5037,448.9563,0.7617199,1.980053,2.607943,2.476758
135.696,134.9062,94.89673,136.1295,361.2386,126.34,58.11051,57.38828,46.87226,46.27306,541.7139,457.0485,0.7976339,2.029408,2.658628,2.481277
111.8532,136.582,96.16444,138.4039,369.1848,128.2863,59.03247,58.17307,47.28687,46.72618,549.3102,464.2506,0.7628804,2.142518,2.647412,2.450385
93.60194,138.1291,97.59035,140.5795,375.474,129.9319,60.00589,59.16466,47.75739,47.30017,556.7946,472.0926,0.8065695,2.223216,2.617445,2.363007
80.71422,140.0253,99.10941,142.7851,381.0719,131.1116,61.04537,59.93617,48.3026,47.84249,563.5256,480.4092,0.7732848,2.263914,2.570126,2.340668
72.0098,142.0314,100.8084,144.7892,387.3944,132.4401,62.12594,60.86499,48.92976,48.28762,571.4819,489.0659,0.7957169,2.273873,2.576881,2.321186
65.87099,143.9052,102.6179,146.6341,394.4057,133.6022,63.29007,61.93327,49.69423,48.81965,583.0837,497.1075,0.7740887,2.249576,2.569992,2.384485
61.48162,146.1474,104.6233,148.6753,401.0819,135.0538,64.53333,63.09569,50.49076,49.5841,596.2733,505.7885,0.7040975,2.185269,2.535992,2.42384
58.26788,148.6278,106.4349,150.7763,409.0851,137.493,65.83171,64.26533,51.32127,50.43812,608.3033,514.4562,0.7010003,2.122239,2.502065,2.466786
56.31873,150.9626,108.1108,152.9036,417.4127,140.6441,67.11853,65.20947,52.37766,51.21688,622.0599,524.2871,0.7091957,2.083382,2.45829,2.473912
55.7305,153.2068,110.0421,155.6857,426.502,143.7355,68.40849,66.19572,53.10856,51.75754,634.6092,534.6105,0.6440018,2.140514,2.410816,2.492568
56.75388,156.0358,111.5601,158.6438,434.3726,146.7209,69.7081,67.42522,53.90225,52.48182,647.2347,544.3022,0.6667041,2.181824,2.383964,2.469887
60.25291,158.8817,112.8661,161.8361,442.5374,149.2454,70.94629,68.68414,54.60424,53.05423,656.9843,552.8906,0.7692127,2.250385,2.368633,2.446892
65.01803,161.3454,114.3814,165.1848,451.5459,151.5649,72.28729,70.01461,55.45426,53.74825,666.3577,561.7287,0.7607478,2.27435,2.457265,2.394368
73.62779,163.9808,116.0772,168.4312,462.3233,154.0414,73.69268,71.17614,56.31247,54.56606,677.8334,571.7583,0.8002399,2.323471,2.551551,2.400228
87.65691,166.5993,118.2649,171.6323,470.7843,156.7644,75.27237,72.53145,57.18679,55.55167,691.3091,582.826,0.7730882,2.393775,2.562711,2.427587
109.0575,169.4476,120.4264,174.5435,480.5851,159.7325,76.59862,73.71227,58.21071,56.377,708.225,593.6377,0.7787552,2.377084,2.590581,2.433969
145.9676,172.4345,123.0064,177.4118,490.5117,163.5321,77.99328,75.00953,59.38784,57.41148,725.9753,605.9922,0.8011269,2.353292,2.595565,2.349035
202.7586,175.1925,125.8438,180.3358,500.2895,167.077,79.50883,76.48761,60.33556,58.40942,741.7352,619.5505,0.7645743,2.346029,2.58167,2.383306
272.0199,177.8864,128.4502,183.2928,510.5899,170.4657,81.18736,78.23699,61.43348,59.58075,757.5651,632.937,0.7848518,2.312487,2.616111,2.405834
342.6335,180.7004,131.1121,187.043,521.5725,173.6749,83.06335,80.14931,62.56506,60.74685,772.7022,645.3673,0.8284288,2.33001,2.686347,2.397342
401.7387,183.4665,133.3749,191.2705,533.267,177.2502,85.05001,81.9183,63.9237,62.02703,785.9491,658.1702,0.8020474,2.324377,2.722159,2.386039
439.2653,186.244,135.8404,195.5771,546.176,180.8596,87.15123,83.48985,65.21642,63.11918,799.1013,671.8795,0.8200992,2.356299,2.709138,2.373486
447.3418,189.4221,138.3306,199.8757,557.9933,184.5298,89.5069,85.05622,66.47828,64.14494,816.076,685.8217,0.7505791,2.392996,2.656986,2.433231
424.9011,193.2696,141.1321,203.7744,570.8118,187.9754,91.79218,86.54273,67.71653,65.2793,834.358,700.049,0.7297892,2.421701,2.632165,2.446882
386.1785,197.3297,143.938,208.0258,583.4254,192.2886,93.99861,88.42774,69.09968,66.62552,850.9891,713.4005,0.6980781,2.404633,2.607632,2.464876
339.0912,201.3899,147.1622,212.7604,596.5934,196.6284,96.41609,90.40207,70.439,68.00886,866.8838,726.2891,0.7131705,2.364977,2.595582,2.465195
287.6867,205.6085,150.0372,217.1959,611.3716,201.6379,98.92779,92.4382,71.7172,69.40373,885.9193,740.5648,0.7583241,2.348126,2.596557,2.516291
237.1679,209.7832,153.2869,222.2404,626.5072,206.351,101.5113,94.63219,73.31232,70.79782,902.3073,755.1374,0.7923169,2.451928,2.643461,2.508779
192.5755,214.2622,156.6982,227.413,642.1229,212.0812,104.0164,96.97435,75.06113,72.26341,922.5563,769.4594,0.7739236,2.5269,2.620333,2.502335
154.8136,218.4034,160.555,232.6049,656.212,217.8904,106.804,99.16691,76.8351,73.78171,943.9091,785.6635,0.8098261,2.582819,2.606821,2.500949
124.0495,222.6334,164.685,237.4598,670.3419,223.4346,109.784,101.6289,78.61217,75.39739,967.7498,801.6701,0.8579597,2.667199,2.533257,2.51154
100.8804,226.8825,168.5826,242.023,686.1569,228.9734,113.114,104.421,80.44545,77.21835,995.7411,819.0714,0.8265522,2.716668,2.540515,2.507009
85.45316,231.6783,172.5521,246.8333,702.7828,235.311,116.1115,107.4182,82.50005,78.97772,1023.171,838.3022,0.7774233,2.777426,2.568747,2.576252
74.48908,236.248,176.5823,252.763,716.9379,241.8881,119.5107,110.416,84.61755,81.0511,1052.818,856.6801,0.7248012,2.801079,2.600361,2.560127
66.56748,241.1487,180.0343,258.801,735.3705,247.8752,122.9053,113.001,86.53677,83.12456,1081.832,878.9705,0.7483845,2.776283,2.618244,2.547437
61.21398,246.7329,183.9604,265.8167,754.4011,254.3856,126.3565,115.8095,88.64677,85.15533,1105.708,900.7899,0.748153,2.872789,2.703649,2.553389
57.84737,252.5125,188.8203,272.3996,774.5656,262.3259,130.2123,118.6267,91.08641,87.20846,1132.566,923.4296,0.7514387,2.957665,2.761172,2.446409
55.89861,259.0471,194.1464,278.767,794.2311,270.6915,134.4232,121.4917,93.54981,89.55721,1161.932,949.2631,0.7797243,2.959571,2.755013,2.505405
54.72998,265.4949,200.0755,285.0496,818.6382,279.2907,138.951,124.5405,96.14977,91.80209,1192.542,974.7204,0.8506142,3.021287,2.746409,2.46569
54.4659,271.6204,205.2785,291.4275,842.6677,288.961,143.5509,127.8771,98.59445,94.0101,1225.407,999.8184,0.8554423,3.05834,2.694244,2.477604
55.49746,277.7802,210.3977,298.0943,866.6824,299.1476,148.1235,131.4515,101.4652,96.47066,1261.349,1025.05,0.8264244,3.082398,2.756438,2.527647
57.05005,283.4742,215.5001,305.0869,885.2939,308.6041,152.9124,135.0405,104.2333,99.16561,1294.73,1049.675,0.7705249,3.063282,2.769885,2.543276
60.73391,288.9601,220.4082,312.5172,904.8317,317.3707,157.9451,138.3655,106.914,101.962,1323.308,1073.97,0.7505262,3.068476,2.793922,2.555189
65.32478,294.7892,225.5546,320.6804,918.2551,326.4205,163.1185,141.8118,109.7125,104.6786,1348.293,1100.989,0.6956323,3.120365,2.795101,2.571952
71.71297,300.1183,230.7403,328.4712,931.0563,335.8332,168.8366,145.3934,112.5602,107.3439,1375.194,1130.589,0.6674226,3.237593,2.776154,2.532908
82.71011,305.6376,235.9778,336.0739,944.5464,344.5607,175.3772,148.7361,115.6419,110.1071,1406.084,1162.666,0.6249447,3.274109,2.749898,2.518672
102.5656,311.6195,241.3534,343.2882,960.9628,354.1728,181.9722,151.5312,118.8552,112.7807,1437.934,1191.549,0.6317815,3.262311,2.834218,2.52293
139.5407,316.5186,246.568,349.953,973.361,364.5941,188.2559,153.9804,122.2047,115.3065,1469.819,1217.083,0.6346785,3.249062,2.88074,2.552931
198.2874,320.2188,251.0172,356.771,989.3098,375.0878,194.7245,156.4228,125.7238,117.9014,1506.81,1239.44,0.645225,3.222705,2.925622,2.649387
272.067,323.7361,254.9896,362.5347,1001.759,386.0358,201.6068,158.6373,129.3169,120.5813,1531.725,1258.469,0.6664572,3.178317,2.974402,2.750635
351.0782,326.1114,259.1169,366.7216,1011.686,397.0278,207.9647,160.6651,132.2691,123.3614,1553.601,1276.768,0.6570544,3.195935,2.958014,2.816122
417.7141,327.6037,262.8583,370.0579,1013.789,406.8045,214.3599,161.8899,135.1899,126.4806,1560.547,1295.756,0.6365794,3.207243,2.856319,2.838434
457.2317,327.9261,265.8871,372.7625,1011.955,416.2799,220.9903,163.0928,137.5805,129.2317,1565.283,1315.076,0.6997507,3.255431,2.786452,2.773632
464.7915,327.0233,268.6235,374.076,1002.879,425.2914,227.7881,162.6532,140.0111,131.7666,1564.781,1332.323,0.7285585,3.323628,2.813638,2.716818
442.36,324.8876,269.7732,373.5496,984.6226,432.965,234.4949,160.9577,142.1143,133.5854,1555.87,1337.971,0.7918828,3.354558,2.853071,2.694775
397.1064,320.1309,269.3953,370.7005,958.6962,439.8407,240.464,158.2297,144.1461,134.9116,1543.505,1334.798,0.8728617,3.375897,2.854539,2.660365
343.6604,312.9858,266.9037,366.0333,926.2198,445.3504,245.9805,154.311,145.4942,135.2728,1518.953,1324.342,0.8702363,3.424119,2.803978,2.618389
288.4773,304.4632,262.0771,358.9818,887.7135,448.3557,250.9377,149.6199,145.9682,135.2743,1473.604,1304.021,0.8131043,3.520779,2.833437,2.597962
237.5398,293.7725,256.2014,349.3004,845.3011,448.0152,254.1172,144.2397,144.9678,135.0088,1409.699,1269.907,0.6923907,3.552196,2.754164,2.568994
193.3913,281.2729,248.831,337.2822,798.778,443.5297,256.1468,137.707,143.3428,134.6508,1329.901,1223.899,0.5861246,3.505956,2.651879,2.531234
157.7985,266.5489,240.2776,321.7812,750.0737,436.1597,256.6138,130.5084,140.6502,133.1357,1240.909,1168.245,0.558238,3.472155,2.582901,2.500587
131.1849,250.9952,231.0991,303.5951,695.271,425.7046,254.9365,122.3493,137.3022,131.0209,1144.405,1099.453,0.5661039,3.362466,2.575375,2.465121
112.4508,233.742,220.1183,283.6783,640.0112,411.8723,252.3997,113.2933,133.1147,127.6043,1041.506,1019.191,0.5633716,3.239393,2.449166,2.491298
99.27231,215.6198,207.4481,262.9362,583.4822,395.724,247.7007,103.9526,128.7057,122.9353,936.7845,933.9974,0.5690299,3.066843,2.329182,2.471797
90.83226,196.778,192.9936,240.7988,525.2187,376.6311,240.7508,94.27408,123.4409,117.0953,831.801,848.326,0.6581507,2.905434,2.252848,2.427181
85.03471,178.36,177.0821,218.7884,469.0457,353.4826,232.3819,84.82801,117.0344,110.5857,727.5824,759.6243,0.6151749,2.788084,2.113649,2.378739
83.32521,160.2725,160.7671,197.4815,415.2603,328.4944,222.0509,75.70943,110.054,103.8493,625.7195,671.9537,0.5707422,2.678427,1.984427,2.272797
85.20263,143.1618,144.5931,177.2923,364.5076,302.2562,209.7502,66.90864,102.5451,96.85934,536.7714,589.0997,0.5683638,2.552184,1.914806,2.183175
90.48103,127.099,129.3007,157.5141,317.3092,274.3224,196.5337,58.74051,94.3058,89.61758,461.0809,513.8173,0.6052645,2.433508,1.830335,2.161911
99.30645,112.6227,115.3112,138.4148,275.3358,246.7371,182.1856,51.38298,85.97509,82.57691,396.385,443.3228,0.6323374,2.300956,1.712786,2.090167
112.2584,99.70635,102.6027,121.9124,239.4597,219.7702,168.0234,44.89336,77.67218,75.65514,343.2682,382.8106,0.6078461,2.209816,1.557106,2.069713
134.9241,87.94453,91.14767,107.09,209.4509,194.4589,153.042,39.16661,70.01272,68.45531,297.1474,333.9948,0.6108597,2.083984,1.463022,1.988934
172.6797,77.05775,80.73782,94.10445,184.477,169.9808,138.2684,34.45641,62.69927,61.66803,259.557,293.8139,0.7007181,1.963017,1.314505,1.912415
221.3698,67.47246,71.3946,83.09671,163.8158,147.7489,123.9831,30.39088,55.84567,55.41985,227.9136,259.7455,0.7176236,1.799292,1.13677,1.828937
275.3638,59.12675,63.36123,73.53131,146.1376,127.6361,110.7652,26.97571,49.58912,49.61667,202.4731,232.55,0.6925808,1.698667,1.052642,1.663585
