A1: Ladder,B1: PowerSoil-LT-Organic-1,C1: PowerSoil-LT-Organic-2,D1: PowerSoil-LT-Organic-3,E1: PowerSoil-LT-Sand-Clay-1,F1: PowerSoil-LT-Sand-Clay-2,G1: PowerSoil-LT-Sand-Clay-3,H1: PowerSoil-LT-Sand-1,A2: PowerSoil-LT-Sand-2,B2: PowerSoil-LT-Sand-3,C2: PowerSoil-LT-Clay-1,D2: PowerSoil-LT-Clay-2,E2: PowerSoil-LT-Clay-3,F2: PowerSoil-LT-Beach-Sand-1,G2: PowerSoil-LT-Beach-Sand-2,H2: PowerSoil-LT-Beach-Sand-3
166.5614,107.7591,100.7729,89.65888,25.57099,25.93789,28.68459,21.53022,24.28722,21.70693,71.63353,83.32437,57.99536,1.825703,1.261167,4.930785
225.1501,107.5354,100.9191,90.4158,25.45704,26.07606,28.83731,21.68229,24.36592,21.90088,72.27684,84.00932,58.8847,1.785209,1.298149,4.890563
291.8782,108.405,101.2844,90.6983,25.47027,26.03953,29.11054,21.78643,24.28909,21.92927,72.83593,84.37597,59.44004,1.799909,1.202591,4.887429
357.9485,109.8317,102.0782,90.94783,25.87519,26.08662,29.24042,21.73674,24.28399,21.9336,73.07836,84.86392,59.28173,1.8497,1.139051,4.932404
413.0612,110.2363,103.0837,91.37364,26.38098,26.14389,29.27895,21.61687,24.41913,21.91703,73.26762,85.43988,59.09754,1.890278,1.080776,4.922815
448.3503,110.5556,104.4515,91.80251,26.72812,26.31975,29.39706,21.78801,24.47394,21.89478,73.42955,86.02239,59.42815,1.812954,1.051102,4.982655
456.2392,111.5075,105.4768,92.70411,27.21852,26.51847,29.45323,21.87831,24.50396,22.04828,73.67764,86.98508,59.81479,1.741374,1.077715,4.984718
440.9623,112.4089,106.3071,93.72858,27.63812,26.84027,29.50999,21.76224,24.6241,22.20583,74.62186,87.95148,60.07821,1.796849,1.069645,4.935993
408.2489,113.6358,107.0949,94.59524,27.63534,26.98093,29.80644,21.73535,24.63945,22.28841,75.5635,88.76495,60.67512,1.777053,1.134609,4.870664
363.3684,114.9042,107.6177,95.43403,27.98819,27.19288,30.1788,21.83287,24.76787,22.35657,76.73435,89.35109,61.60221,1.744644,1.176713,4.788997
311.7641,116.6831,107.8628,95.70788,28.29688,27.41839,30.44162,21.78309,24.57391,22.38306,77.99886,89.68137,62.23244,1.680931,1.131867,4.754827
260.0126,117.8941,108.4938,96.04058,28.62615,27.60543,30.64461,21.77037,24.46589,22.37078,78.98478,90.13525,62.37344,1.660086,1.123117,4.738353
213.1806,117.8574,109.9749,96.34104,28.43511,27.75529,30.52142,21.81818,24.49698,22.36263,78.70876,90.85055,62.44165,1.708817,1.16657,4.747967
176.1452,118.3323,111.3776,96.51008,28.07149,27.69173,30.50784,21.98755,24.56602,22.35676,78.58711,91.5648,63.03333,1.643126,1.147084,4.732287
149.0516,118.6381,112.0974,96.99943,27.83726,27.69135,30.48035,22.06629,24.70094,22.44057,78.5891,92.50108,63.19402,1.621168,1.167455,4.760022
133.1705,118.7551,112.8178,97.2248,27.78281,27.70309,30.58624,21.83251,24.79238,22.54053,78.90241,93.15202,63.19619,1.671129,1.178758,4.775658
125.1027,119.7765,113.4901,97.75079,27.92563,27.85574,30.72711,21.76716,24.679,22.66073,79.60661,93.6364,63.85186,1.699873,1.18872,4.682106
124.9131,120.7923,113.9897,98.05289,28.5654,28.12131,30.98228,21.74113,24.70574,22.75372,80.6022,93.81161,64.14754,1.737321,1.169993,4.65481
133.1855,122.4095,114.1344,98.31911,28.65605,28.23594,31.17904,21.65653,24.5519,22.97523,81.74539,93.81374,64.19177,1.742286,1.110898,4.624264
155.0877,123.0812,114.4937,98.69411,28.69099,28.24155,31.28249,21.65929,24.52909,22.9071,82.7308,93.89107,64.52851,1.760554,1.087372,4.560562
193.9684,123.2293,115.3893,99.52405,28.5097,28.23337,31.32467,21.88351,24.7658,22.72627,83.03902,94.19276,64.94311,1.815473,1.082504,4.560225
246.7409,123.6875,115.846,100.2964,28.29442,27.86015,31.20527,22.02808,25.00753,22.61731,83.50404,94.5295,65.17861,1.817201,1.075304,4.509242
309.1419,123.8248,116.5975,101.1889,28.43965,27.77253,31.24063,22.09177,25.35572,22.62713,84.1715,95.08578,65.68089,1.792397,1.107179,4.499541
369.9472,124.3214,116.7438,101.7118,28.64499,27.92702,31.3109,21.95778,25.47117,22.62984,84.95475,95.58926,65.95619,1.790134,1.096055,4.505055
416.4068,125.1159,116.9317,102.5095,29.06687,28.13834,31.41474,21.88477,25.24876,22.72633,85.94475,96.40887,66.18578,1.802041,1.048504,4.468992
441.5138,125.8096,117.4303,103.0538,29.63623,28.36676,31.64924,21.91139,25.14363,22.91897,86.67369,97.18883,66.33726,1.802632,0.9879955,4.452689
441.0382,127.6613,118.2321,103.4255,29.57063,28.48802,31.89027,21.79354,24.98136,23.11748,87.51131,97.88696,66.75375,1.75165,0.9612352,4.381284
418.4869,128.695,118.8203,103.7704,29.77437,28.46548,32.14131,21.79112,24.90351,23.10218,87.93851,98.09509,67.86259,1.649479,0.9248863,4.33555
381.5995,129.8842,119.7155,104.5007,29.96122,28.54458,32.27112,21.93073,24.76563,22.96719,88.56499,98.26359,68.17577,1.585925,0.9346647,4.302218
332.8351,130.8308,120.1784,104.9045,29.95969,28.42736,32.1268,21.87345,24.54962,22.87967,88.88722,98.53689,68.1622,1.583803,0.9482661,4.283145
281.9556,132.034,120.7543,105.5265,29.78572,28.4091,32.05814,21.84489,24.37382,22.74101,89.52495,98.83633,68.25783,1.528184,0.9634303,4.291398
232.9431,132.5915,121.2299,106.3303,29.59034,28.54626,32.11871,21.86673,24.27479,22.52874,89.94307,99.21881,68.29067,1.524774,1.028489,4.262981
188.614,133.2834,121.7787,107.018,29.42887,28.3499,32.00095,21.88156,24.27003,22.39164,90.33193,100.1788,67.65276,1.597047,1.074281,4.267628
152.5832,134.2153,122.6945,107.676,29.38465,28.15033,31.97158,21.98097,24.32077,22.41402,90.37856,101.0651,67.45819,1.702758,1.12507,4.241447
124.812,135.7353,123.9396,108.2916,29.53301,28.05991,31.85431,21.9939,24.46884,22.52079,90.8236,101.8644,67.81099,1.68393,1.128048,4.211826
105.2486,136.5437,124.6392,108.6814,29.84756,27.94568,31.83442,22.08855,24.61828,22.55769,91.55624,102.3702,68.71929,1.704823,1.179855,4.220678
92.63634,137.4124,125.2425,108.8289,30.25209,28.03795,31.79708,22.10657,24.5455,22.75939,92.26655,102.749,68.89363,1.75907,1.161601,4.294524
82.05669,137.671,125.7936,108.729,30.60919,28.16892,31.74023,22.01682,24.62114,22.76893,92.25323,103.0989,69.17667,1.845761,1.114681,4.347064
74.64577,138.0363,126.1191,108.7355,30.64679,28.38393,31.86574,21.83031,24.73442,22.70342,92.40671,103.3172,69.42769,1.897421,1.043719,4.366818
69.33636,137.7182,126.889,108.6908,30.65796,28.77791,32.17642,21.68501,24.64357,22.50719,92.5294,103.4801,69.78341,1.894956,1.021193,4.28716
64.83553,138.47,127.7009,108.9064,30.5974,28.83305,32.319,21.61468,24.81108,22.43924,92.9141,103.6771,70.48036,1.852704,1.007929,4.258898
61.30414,139.4034,128.2382,109.566,30.45974,29.00948,32.54257,21.71219,24.75789,22.53848,92.89384,103.8232,71.04012,1.835533,0.9869871,4.186071
59.30534,140.3503,128.6329,110.0066,30.37861,29.08509,32.49576,21.80329,24.78468,22.63387,93.35669,104.1822,71.26828,1.75044,0.9539691,4.03758
59.83098,140.7279,128.7384,110.4023,30.46059,29.03252,32.42009,21.83964,24.82541,22.81052,94.4998,104.7184,71.8343,1.748977,0.9489811,3.935879
62.15972,140.8578,129.4103,110.552,30.6267,28.98877,32.32941,21.8048,24.84358,22.63019,95.72749,105.281,71.66599,1.7722,0.9338066,3.990937
67.15327,141.0245,129.5822,110.8121,31.1393,28.83995,32.32989,21.85187,24.90692,22.47193,95.72986,105.6268,71.78362,1.887655,0.9233732,3.976507
75.42546,141.5577,129.6678,111.5308,31.5557,28.87381,32.27694,21.70616,24.75852,22.32838,95.99245,105.7096,71.74974,1.941134,0.91589,3.933549
90.74045,142.0909,129.8952,111.5233,31.57866,28.78067,32.26715,21.63611,24.37913,22.10651,96.2559,106.075,72.02525,1.987884,0.8691485,3.933992
116.253,143.0214,130.3054,112.3522,31.37873,28.89,32.22314,21.67722,24.13429,22.2402,96.47266,106.3482,72.27601,1.940245,0.892302,3.959473
159.8326,143.7315,131.0844,113.1767,30.96763,28.71042,32.45014,21.75877,23.88266,22.40408,97.08895,106.927,72.36666,1.877181,0.9176684,3.941149
220.1584,144.795,131.7069,113.6485,30.66445,28.67515,32.15183,21.71966,24.0841,22.73839,97.46014,107.1489,72.63673,1.88288,0.9034484,3.842587
289.9724,145.7048,132.7361,114.3457,30.6419,28.71209,32.05146,21.73687,23.93536,23.15053,98.00681,107.2994,73.20495,1.942616,0.8511409,3.810843
356.4061,145.8962,133.8333,114.903,30.6527,28.67758,31.97984,21.66257,24.01863,22.70733,98.85966,107.5098,73.28846,1.946103,0.9089779,3.844364
409.2482,146.496,134.436,115.6805,31.14148,28.67677,31.97142,21.6176,24.2837,22.61977,99.05652,107.5988,73.75182,1.956408,0.9298012,3.845002
438.3786,147.6418,134.8677,116.308,31.82192,28.77013,31.86799,21.5082,24.23273,22.5456,99.28324,108.2017,74.20412,1.884897,0.8875525,3.811883
439.4411,148.3378,135.0375,116.2816,32.23178,28.74347,31.69189,21.46871,24.2434,22.56759,99.81847,108.5367,74.52663,1.809683,0.8828517,3.882596
414.5258,148.6111,135.4648,116.5967,32.37536,28.97936,31.66377,21.35696,23.97873,22.73462,100.4302,109.0045,74.24709,1.682725,0.9465917,3.889933
373.9323,148.4633,136.8868,116.8629,32.46329,29.08951,31.79643,21.27508,23.73317,22.85505,101.3008,109.3287,73.94812,1.618112,0.9917783,3.825921
324.5186,148.8376,138.0861,116.9509,32.59146,29.26621,31.85443,21.2797,23.84637,23.15675,101.8947,109.6293,74.34608,1.632837,1.005804,3.748145
271.4143,150.0393,139.1895,117.4265,32.61823,29.67864,32.12476,21.41207,23.87576,23.20494,102.4172,109.7367,74.59065,1.768346,1.058769,3.642565
220.2203,150.5662,139.8069,118.0353,32.46051,29.78324,32.39295,21.43258,24.00234,22.85271,102.8812,109.8361,74.77553,1.89009,1.119043,3.629252
175.9209,152.1107,140.0897,118.5554,32.54328,29.89249,32.65797,21.65396,24.31327,22.64589,102.9542,110.6528,75.17618,1.998258,1.106387,3.607946
140.7556,153.4091,140.5407,119.0671,32.56017,29.95361,32.92488,21.77435,24.32287,22.63107,103.0487,111.296,75.77995,2.07355,1.007007,3.585605
114.679,153.6234,140.7323,119.4493,32.59645,29.59545,32.86509,21.85781,24.32344,22.77391,103.3101,111.6023,76.43888,2.066398,0.9439566,3.668757
97.37543,154.3783,140.8133,120.008,32.40864,29.63878,33.01871,21.94159,24.01543,22.81453,103.6331,111.4076,76.85859,1.944381,0.9588414,3.714339
86.50192,154.5758,141.1155,120.4549,32.43988,29.68678,32.96624,21.87061,23.74187,22.7317,103.8869,111.9794,77.11643,1.862235,0.9624879,3.699552
78.87353,154.5242,141.4702,120.7043,32.76017,29.85633,33.11746,21.76978,23.79146,22.88628,104.5501,112.9948,77.87032,1.788949,0.9452847,3.634908
74.97494,155.0794,142.352,121.2478,33.08536,30.05345,33.34558,21.66656,23.95973,22.9228,105.2434,113.6538,78.5077,1.79437,1.01389,3.553258
73.35312,155.1437,142.9233,121.9368,33.1285,30.21146,33.12976,21.61185,23.98856,22.72274,105.8581,114.4359,78.71739,1.796636,1.040021,3.518642
73.44213,156.2127,143.0112,122.1161,33.35064,30.29975,33.09401,21.62378,24.12541,22.80853,106.2763,116.0252,78.46564,1.848722,1.020664,3.507578
77.35093,157.1834,143.6816,122.4971,33.45185,30.4781,33.08438,21.71244,24.03288,22.90617,106.8358,116.863,77.8979,1.872646,0.9882086,3.523595
86.88707,157.8284,144.8661,123.1984,33.52101,30.38158,33.0994,21.74875,24.03059,23.07519,107.4224,117.53,77.55514,1.896317,0.9926709,3.516371
104.3107,159.6002,145.5781,124.0694,33.26713,30.30809,33.52182,21.94894,24.14809,23.06159,108.3369,118.0071,77.79874,1.942088,1.000518,3.503017
135.1026,161.8809,146.4563,124.7561,33.48457,30.47872,33.47637,22.09711,24.0837,23.06573,109.1124,118.8371,78.22564,1.989819,1.00566,3.507677
182.8427,162.6725,147.7695,125.6309,33.74118,30.77438,33.65654,22.12445,23.93898,23.20998,109.8955,119.6362,79.09504,2.029772,1.000897,3.477652
246.4978,163.7948,149.0992,126.7022,34.08001,30.91856,33.86095,22.12134,23.93466,23.30783,110.6019,119.999,80.20908,2.098712,1.004143,3.397191
316.4622,164.4801,149.4663,127.7145,34.06081,31.02548,33.64939,22.14021,24.008,23.28804,111.4494,120.4072,81.23527,2.141756,1.012513,3.378672
379.4025,165.6229,149.735,128.4917,34.13744,31.11009,33.79127,22.13182,24.04791,23.56646,111.8237,121.1547,81.32204,2.195715,0.9577391,3.331152
425.0036,166.1153,150.7154,129.4724,33.93068,31.20571,33.77379,22.13936,24.23629,23.80986,112.3862,121.6161,81.6439,2.139207,0.9340466,3.328698
443.5935,166.7959,151.1301,129.6756,33.5363,31.29948,33.87362,22.2575,24.4248,24.05212,113.0155,122.2796,82.38351,2.068662,0.9884075,3.295657
432.7584,167.5686,151.5768,130.2277,33.09932,31.18006,34.17341,22.47025,24.83929,23.95467,113.7302,122.8559,83.23747,2.077541,1.01398,3.306451
399.4252,168.5032,152.996,130.5473,33.10704,31.33924,34.17052,22.61284,24.9549,23.89229,114.0031,123.5373,84.03051,2.042598,1.040782,3.385316
352.2294,168.7588,154.4465,131.4412,33.29753,31.51161,34.33187,22.747,25.20217,23.84692,114.2441,124.096,84.8143,2.007391,1.104828,3.405243
299.1306,170.3471,155.6993,132.2732,33.87716,31.99592,34.49093,22.72587,25.35728,23.42322,114.6644,124.8151,85.12859,2.00059,1.144465,3.352013
246.1026,171.62,156.7768,133.5557,34.62257,32.41632,34.70604,22.71177,25.42478,23.01925,115.4882,126.0052,85.72125,2.030865,1.147453,3.342899
198.2166,172.8567,157.5939,134.847,35.51991,32.54311,35.14518,22.79575,25.36804,23.07999,116.1347,126.6829,85.71713,2.054499,1.106505,3.273606
158.9397,174.0316,158.4915,135.8437,35.84953,32.53434,35.28958,22.84873,25.35454,23.44811,117.4101,127.6132,86.74076,2.021991,0.9788492,3.242201
126.6112,174.7374,158.9955,136.2068,35.78714,32.55518,35.38868,23.0733,25.07047,23.75195,119.0763,128.6885,87.34872,2.05182,0.9994473,3.256694
104.9554,175.9664,159.6603,136.9233,36.0306,32.65441,35.60483,23.31785,25.0721,23.84594,120.4364,129.8615,87.92587,2.115509,0.9858251,3.243107
91.80244,176.6198,160.6235,137.6929,36.17352,32.85375,35.70185,23.4807,25.31258,24.09697,121.2618,130.9317,88.83321,2.151333,0.9521328,3.193182
85.12626,178.2423,162.1705,138.7063,36.28767,32.98637,35.96035,23.75821,25.63842,24.38603,122.0984,131.9795,89.58488,2.088955,0.9522816,3.216181
83.50774,180.5165,163.9635,139.912,36.35431,33.49292,36.20079,23.94475,25.62051,24.31228,122.5869,132.9364,90.24036,2.077534,0.9495239,3.184081
86.22339,182.2727,166.1248,141.5072,36.85832,34.00354,36.48856,24.04369,25.573,24.42452,123.4768,134.1427,91.12483,2.121231,0.9667969,3.180738
92.41801,184.2596,167.5179,143.0297,37.3987,34.10975,36.78674,24.19567,25.68253,24.76428,123.9824,135.0489,91.85212,2.160574,0.9970673,3.180619
105.3364,186.0675,168.8582,144.12,37.54332,34.31039,37.12465,24.21516,25.51519,25.15471,124.9004,136.1736,92.38654,2.160003,0.9359172,3.171335
127.6268,186.4326,170.6252,145.5531,37.57756,34.61209,37.55293,24.23027,25.20625,25.45488,126.3257,137.3732,93.11475,2.174736,0.9954708,3.190414
165.7627,186.4543,172.2678,147.0202,37.81512,35.08912,37.65742,24.20284,25.29019,25.35782,127.7962,138.6289,94.36758,2.213266,1.000225,3.169915
221.3643,186.8695,173.6099,147.9444,38.24427,35.46587,37.64832,24.2064,25.6729,25.29567,128.8086,139.9191,95.00452,2.190736,1.02172,3.162827
287.3888,188.7626,174.8812,148.5084,38.38379,35.65635,37.82177,24.37105,26.03068,25.21495,130.265,141.0974,95.14703,2.138829,1.081205,3.212518
353.4896,190.5664,177.0444,149.3194,38.67311,36.05986,38.06874,24.63277,26.43549,25.43985,131.6147,142.3897,95.49821,2.151093,1.117194,3.202175
405.9662,193.3762,178.9374,150.7862,39.1619,36.48473,38.28443,24.90381,26.69533,25.80836,132.9708,143.937,96.5248,2.214582,1.212551,3.235396
434.6272,196.837,180.8651,152.7256,39.77545,36.83088,38.72419,25.34889,27.03511,26.38304,133.9602,145.9327,97.68812,2.322717,1.235266,3.343033
435.1656,200.0154,182.9747,154.5901,39.94755,37.20879,39.12111,25.6742,26.98081,26.84345,134.9459,148.0468,99.12229,2.388047,1.199944,3.475405
409.8957,201.6699,184.6982,156.7567,39.99434,37.58995,39.74064,25.87944,26.85096,27.30302,136.3607,150.1001,101.1038,2.325521,1.162601,3.454295
363.5879,203.647,186.7937,158.7863,40.22376,37.98679,40.06503,26.12022,26.97185,27.43149,137.8877,152.2063,103.9576,2.329054,1.099326,3.392912
310.8625,205.4406,188.5811,160.2654,40.85829,38.442,40.29029,26.33553,27.26,27.77988,139.1958,154.1973,104.883,2.304391,1.059186,3.383511
255.9437,208.0524,190.2496,161.4091,41.03509,38.97703,40.58719,26.63675,27.44093,28.06516,141.1751,156.1432,106.173,2.298154,1.097462,3.344716
204.1381,209.8167,192.4295,162.386,41.53157,39.41388,40.87523,26.89419,28.00388,28.39959,143.1666,158.2519,107.1962,2.300045,1.175535,3.261214
159.8246,212.4894,194.7239,163.9439,42.26162,39.92319,41.26194,27.22019,28.18824,28.61577,145.1295,160.5384,108.6263,2.265795,1.190897,3.263781
127.1398,215.3173,197.2715,166.2751,43.09274,40.4823,41.72729,27.78512,28.42316,28.97157,146.8924,163.3755,109.8442,2.258729,1.178696,3.315771
103.1046,218.3887,199.8066,168.4461,43.53944,41.13819,42.2054,28.17582,28.69001,29.04353,148.5414,166.0407,111.3645,2.234466,1.188472,3.472759
86.95116,221.5756,202.0953,170.8706,43.86824,41.86939,42.88157,28.53196,28.92755,28.98823,150.0496,168.9859,113.6064,2.229317,1.212129,3.51417
75.742,223.86,205.1747,173.6806,44.49142,42.25494,43.70987,29.01096,29.38002,29.14768,151.9747,171.6368,115.984,2.309251,1.182936,3.547543
68.10595,226.292,208.1837,176.4529,45.12427,42.9696,44.57946,29.44997,29.8147,29.49078,153.9546,174.239,117.8364,2.378267,1.151515,3.604326
62.89557,228.9902,211.4635,179.2554,45.29445,43.51258,45.40869,29.86181,30.18497,29.86907,156.5583,176.7591,119.7249,2.441484,1.138125,3.690372
58.07289,231.524,213.7659,181.6671,45.8056,43.9678,45.98776,30.30205,30.64317,30.33911,158.9531,179.3715,121.6457,2.525051,1.161139,3.640235
54.44964,235.2705,216.2296,184.5869,46.52876,44.60889,46.67321,30.81371,30.86799,30.894,161.3912,182.0704,123.9772,2.552194,1.08517,3.576952
52.38975,238.3601,219.052,187.4995,47.28665,45.48677,47.37083,31.53576,31.20199,31.51735,163.6611,185.1764,126.0462,2.512714,1.10315,3.553065
51.23385,242.1712,221.7451,190.5773,47.76109,46.3989,47.91415,32.14404,31.85066,31.84069,166.1153,188.7558,128.5842,2.514622,1.180962,3.679175
50.27496,245.845,225.101,193.9615,48.42109,47.08272,48.39603,32.67062,32.51488,32.17114,168.5065,192.3199,131.7489,2.469065,1.250351,3.761363
50.81359,249.1398,229.3949,197.3391,49.00207,47.67779,49.09514,33.24155,33.11634,32.69141,171.0835,196.1776,134.8753,2.480438,1.31082,3.895153
53.30207,252.5953,234.4793,201.0485,49.70324,48.71945,49.94767,33.74155,33.48776,33.20077,173.3374,200.3793,137.9137,2.447086,1.311572,4.020399
58.08731,256.8377,238.9155,204.6976,50.38131,49.72224,50.70435,34.19793,33.98399,33.75978,175.9364,204.4413,140.496,2.414085,1.334439,4.155363
63.83598,261.4733,243.2596,208.1743,51.06288,50.67381,51.40903,34.8502,34.31141,34.28511,178.2053,208.2826,143.2123,2.468728,1.382044,4.130939
72.46537,265.7665,247.4379,211.8971,52.36748,51.60241,52.33693,35.54401,34.64494,34.863,180.6113,212.0085,146.7024,2.571411,1.446334,4.066645
89.83897,270.1893,251.6891,215.4372,53.61617,52.75173,53.34948,36.35265,35.01604,35.33256,183.3363,215.869,150.6244,2.692619,1.54257,3.990932
119.0774,274.5292,256.1246,219.0203,54.57579,53.76593,54.36202,37.21966,35.72471,35.77768,186.7223,220.3723,154.6601,2.839959,1.595948,3.956452
166.2023,279.0628,260.3481,223.1816,55.58071,54.60738,55.43429,38.01595,36.50343,36.3136,190.9384,224.9747,158.885,2.876966,1.636276,3.923054
228.1375,283.3272,264.9937,227.3483,56.79417,55.8583,56.26556,38.86471,37.3544,37.09224,195.1765,230.5166,162.622,2.975258,1.607533,3.980719
295.6305,287.6117,270.4409,232.493,57.89528,57.32737,57.37904,39.72606,38.07713,37.79526,199.2328,237.0491,167.1616,3.015764,1.54379,4.085612
356.4913,292.8515,276.2684,238.7362,59.31228,58.91862,58.6458,40.61774,38.95004,38.60435,203.2044,243.6336,170.8988,2.98422,1.499105,4.251146
398.7612,299.4224,282.52,244.8748,60.76876,60.43858,60.13812,41.74599,39.8896,39.43355,206.8888,249.6774,175.3855,3.043092,1.505704,4.440099
412.1215,305.8862,289.4585,250.9561,62.56158,61.82836,62.01191,43.0513,40.5452,40.29447,210.8534,255.8766,180.9192,3.169357,1.574607,4.59377
399.0477,313.4331,296.0483,256.8872,64.15395,63.53329,63.83197,44.23964,41.09122,41.23573,214.8106,262.5342,187.341,3.16281,1.674371,4.679705
363.0868,320.7936,303.2545,263.0209,65.93172,65.40553,65.71386,45.79515,42.01912,42.22239,218.9651,269.9621,193.8867,3.17239,1.640454,4.76446
315.011,328.3598,311.1554,269.1503,67.29147,67.49158,67.48817,47.20126,43.23539,43.35791,224.4825,278.0809,199.9435,3.205153,1.706177,4.854702
262.1744,336.2296,317.9085,275.9499,69.02625,70.34912,68.96159,48.91014,44.54359,44.53717,229.6823,287.4877,205.3896,3.362744,1.728456,4.921597
211.4827,344.6109,325.3098,281.8256,70.95213,73.23643,70.77538,50.73075,45.87505,45.55642,235.252,296.9149,211.8511,3.453247,1.816617,5.050522
166.8861,352.0882,332.7812,289.4661,73.18492,75.75771,73.15938,52.31091,47.69224,46.85041,241.759,307.0051,217.9765,3.545155,1.893705,5.219325
131.548,361.6823,341.7063,297.6899,75.62935,78.32722,75.75821,54.17347,49.33828,48.28723,248.0037,316.6289,226.2767,3.636867,2.027732,5.355434
105.622,371.4956,351.174,305.7774,77.79156,81.33331,78.48473,56.14657,50.78449,49.50812,255.2884,326.9877,235.1208,3.817273,2.181656,5.436829
88.05391,381.9242,360.7874,315.7443,80.30457,84.16114,81.27122,58.24478,52.69172,51.15791,262.3168,338.494,245.5755,3.844619,2.388277,5.530808
76.68583,391.726,371.5583,326.2831,83.15488,87.19862,83.97166,60.50599,55.17138,52.89819,269.7154,350.5076,255.8069,3.984801,2.324265,5.659956
67.97138,400.5006,382.1565,336.236,85.18902,90.24959,86.7976,62.85001,57.40214,54.75458,277.4022,363.0137,265.784,4.138175,2.339572,5.846748
62.08784,410.1964,392.1975,347.9783,87.9762,93.89152,89.58736,65.4114,59.43214,56.80685,285.0627,376.2479,276.4241,4.389443,2.419923,6.064577
57.6007,422.2938,403.0493,359.8763,91.48544,97.54078,92.9137,68.3605,61.33168,59.11444,294.3718,389.7825,288.2543,4.548834,2.561682,6.326514
53.45296,432.9943,412.3008,371.795,95.59259,101.4196,96.75618,71.36059,63.36082,61.6121,304.39,404.5876,300.4324,4.741647,2.622006,6.622216
50.81035,444.423,423.3984,385.7154,100.1012,105.8422,100.8815,74.78902,65.43243,64.34853,314.8575,420.6824,312.8926,4.887743,2.795858,6.993597
48.79656,458.2651,434.7883,399.9065,104.9974,111.2955,105.3349,78.3928,67.41828,67.0176,326.0723,438.5125,327.0958,5.120352,2.987166,7.252071
47.92732,474.3429,449.0285,415.685,110.1126,116.8964,109.8944,81.89793,70.32179,69.95856,337.9093,457.4006,343.551,5.326928,3.187566,7.517225
48.23881,489.57,465.6812,431.2203,115.1161,122.7621,114.404,85.08972,73.7476,72.96383,351.5229,477.7433,360.2847,5.618254,3.262456,7.830286
49.67738,503.9665,482.6107,444.1531,119.73,129.0199,119.4018,88.95203,77.34697,76.00166,365.6362,497.6669,378.0713,5.986073,3.415574,8.203203
51.72154,519.02,500.3289,457.485,125.3023,135.262,124.6841,92.9449,80.95878,79.65575,380.8963,518.9615,398.1626,6.354191,3.654854,8.565481
55.65876,535.312,518.2602,472.9649,130.9694,141.6319,130.8317,97.12959,84.62483,83.69541,397.7984,541.1036,420.7652,6.636027,3.878989,8.911785
61.09861,549.5436,533.6816,488.6879,137.0965,148.4099,137.4718,101.8381,88.42473,87.97662,414.3389,563.6194,442.0752,6.969861,4.020612,9.342657
69.56145,560.6949,549.1851,505.3642,143.7301,155.8473,144.6888,105.9842,93.05435,92.36607,432.0676,584.6729,463.3274,7.36173,4.253558,9.791249
81.50562,572.2217,562.6221,522.1855,151.3043,163.9196,152.0753,110.4215,96.84335,96.88137,449.7601,606.7686,485.8484,7.751814,4.495673,10.19494
101.0996,585.7629,576.0084,538.029,159.3739,172.6083,159.7025,114.6118,101.5798,101.6206,468.0081,630.4211,510.6787,8.144431,4.722826,10.67958
133.2268,597.6823,588.5452,553.5303,167.9949,180.6334,167.1725,118.9977,106.6474,106.0951,488.8869,657.2599,535.1508,8.603903,4.940308,11.05176
184.3112,609.631,599.4941,566.8436,176.4819,188.1595,174.9047,123.9543,111.7671,110.4465,510.8935,682.6639,559.4227,9.167843,5.203092,11.47252
249.895,619.5934,607.8763,575.9855,185.0555,195.3283,182.2254,128.9502,117.1978,115.0502,533.8356,708.0128,582.6338,9.670573,5.513087,11.94358
318.6444,626.2881,611.6552,584.7347,192.3989,202.0641,189.8876,133.461,122.3903,119.5689,557.5712,732.4908,607.8821,10.1781,5.82897,12.67664
376.8458,630.2731,612.6837,591.1951,200.0245,208.7834,197.4192,137.9044,127.7113,124.2886,580.2911,752.5362,628.9106,10.77058,6.1009,13.58441
414.2541,629.8969,609.9092,591.9395,206.6546,214.1776,205.3941,140.6763,133.0571,128.8972,604.0883,768.4624,650.5271,11.31728,6.384616,14.54856
422.2974,625.6957,602.4009,589.4017,213.4339,219.8901,212.962,142.8584,137.3757,133.3901,626.1971,782.2017,671.4274,11.97927,6.714048,15.55995
396.0529,617.2068,592.3459,581.5491,219.3324,225.428,220.575,144.3667,142.0955,137.8766,648.6769,793.8213,690.1774,12.61792,6.936693,16.6479
348.9487,603.5773,578.8315,570.8391,225.2758,229.8867,226.5144,144.7065,146.2753,141.0719,669.0612,804.1784,707.2662,13.22253,7.216767,17.5832
294.989,585.2861,562.1838,556.4022,229.9843,233.3288,231.6593,144.4834,149.7718,143.7246,688.4504,811.8089,722.1393,13.82733,7.483457,18.385
241.6511,564.6723,540.0884,537.245,233.8391,236.7362,235.2435,142.7775,152.8096,145.9151,707.7468,812.7543,733.5963,14.20913,7.676231,19.05233
193.4508,540.2839,512.738,514.7539,235.9329,238.387,238.2053,140.5662,154.8568,147.2993,722.5445,804.3798,740.2137,14.62655,7.861572,19.89527
155.115,513.9264,483.5056,489.5692,238.4825,238.7395,239.8465,137.7962,156.2874,147.9768,733.5637,787.5176,742.7506,15.10059,8.013568,20.68193
